时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
13.640,355.496,-264.600,320.120,-163.200,250.000,250.000,175.496,平滑启摆
13.660,351.057,309.600,316.208,158.400,-250.000,-250.000,171.057,平滑启摆
13.679,355.452,-262.200,319.746,-159.600,250.000,250.000,175.452,平滑启摆
13.699,350.815,253.200,316.956,163.800,-250.000,-250.000,170.815,平滑启摆
13.720,354.617,-265.800,319.922,-124.200,250.000,250.000,174.617,平滑启摆
13.740,350.134,262.800,317.834,144.000,-250.000,-250.000,170.134,平滑启摆
13.760,354.265,-285.600,320.581,-128.400,250.000,250.000,174.265,平滑启摆
13.779,349.629,270.600,318.142,137.400,-250.000,-250.000,169.629,平滑启摆
13.799,353.738,-265.800,320.317,-146.400,250.000,250.000,173.738,平滑启摆
13.819,349.233,262.200,317.329,163.800,-250.000,-250.000,169.233,平滑启摆
13.840,353.826,-258.600,319.966,-131.400,250.000,250.000,173.826,平滑启摆
13.860,349.299,292.800,316.758,147.600,-250.000,-250.000,169.299,平滑启摆
13.879,353.386,-300.000,319.790,-151.800,250.000,250.000,173.386,平滑启摆
13.900,348.420,292.800,317.043,147.600,-250.000,-250.000,168.420,平滑启摆
13.920,353.320,-271.200,320.405,-145.200,250.000,250.000,173.320,平滑启摆
13.939,348.157,289.200,317.263,148.200,-250.000,-250.000,168.157,平滑启摆
13.959,353.496,-275.400,320.779,-127.800,250.000,250.000,173.496,平滑启摆
13.979,348.794,278.400,318.010,168.600,-250.000,-250.000,168.794,平滑启摆
13.999,354.001,-271.800,322.097,-146.400,250.000,250.000,174.001,平滑启摆
14.019,348.684,252.600,318.669,160.200,-250.000,-250.000,168.684,平滑启摆
14.039,354.199,-297.600,323.306,-160.800,250.000,250.000,174.199,平滑启摆
14.059,349.431,260.400,319.438,176.400,-250.000,-250.000,169.431,平滑启摆
14.079,354.836,-327.000,323.591,-182.400,250.000,250.000,174.836,平滑启摆
14.099,349.497,247.800,319.153,166.800,-250.000,-250.000,169.497,平滑启摆
14.120,354.858,-330.600,323.635,-174.000,250.000,250.000,174.858,平滑启摆
14.139,349.629,234.000,319.197,171.000,-250.000,-250.000,169.629,平滑启摆
14.160,354.111,-300.000,323.811,-170.400,250.000,250.000,174.111,平滑启摆
14.179,349.233,247.800,319.241,170.400,-250.000,-250.000,169.233,平滑启摆
14.200,354.023,-266.400,322.778,-207.000,250.000,250.000,174.023,平滑启摆
14.220,349.299,223.200,318.164,165.600,-250.000,-250.000,169.299,平滑启摆
14.239,354.089,-244.800,321.943,-180.600,250.000,250.000,174.089,平滑启摆
14.259,349.937,244.800,317.263,175.200,-250.000,-250.000,169.937,平滑启摆
14.279,354.705,-278.400,320.625,-240.600,250.000,250.000,174.705,平滑启摆
14.299,349.871,231.000,315.505,159.600,-250.000,-250.000,169.871,平滑启摆
14.319,353.979,-275.400,319.702,-207.600,250.000,250.000,173.979,平滑启摆
14.339,348.970,254.400,314.890,166.200,-250.000,-250.000,168.970,平滑启摆
14.359,353.958,-289.200,318.384,-237.000,250.000,250.000,173.958,平滑启摆
14.379,348.728,249.000,313.462,177.000,-250.000,-250.000,168.728,平滑启摆
14.399,354.001,-266.400,317.461,-222.000,250.000,250.000,174.001,平滑启摆
14.419,349.563,261.000,312.913,208.200,-250.000,-250.000,169.563,平滑启摆
14.440,354.595,-258.600,317.263,-207.600,250.000,250.000,174.595,平滑启摆
14.459,350.156,273.000,312.649,218.400,-250.000,-250.000,170.156,平滑启摆
14.480,355.188,-272.400,315.945,-225.000,250.000,250.000,175.188,平滑启摆
14.499,349.871,242.400,311.616,210.000,-250.000,-250.000,169.871,平滑启摆
14.519,354.617,-310.200,315.747,-168.600,250.000,250.000,174.617,平滑启摆
14.539,348.838,277.800,312.122,235.800,-250.000,-250.000,168.838,平滑启摆
14.559,354.507,-346.800,316.538,-169.800,250.000,250.000,174.507,平滑启摆
14.579,348.113,253.800,312.231,235.800,-250.000,-250.000,168.113,平滑启摆
14.599,353.540,-338.400,316.648,-173.400,250.000,250.000,173.540,平滑启摆
14.619,347.366,300.600,312.122,219.000,-250.000,-250.000,167.366,平滑启摆
14.639,353.386,-330.000,316.011,-218.400,250.000,250.000,173.386,平滑启摆
14.659,347.058,253.800,310.803,259.800,-250.000,-250.000,167.058,平滑启摆
14.679,352.573,-311.400,314.363,-261.000,250.000,250.000,172.573,平滑启摆
14.699,346.355,295.800,309.924,270.000,-250.000,-250.000,166.355,平滑启摆
14.719,352.485,-285.600,314.363,-261.000,250.000,250.000,172.485,平滑启摆
14.740,346.157,288.600,309.880,261.000,-250.000,-250.000,166.157,平滑启摆
14.759,352.573,-241.800,314.451,-243.000,250.000,250.000,172.573,平滑启摆
14.779,347.036,302.400,310.540,299.400,-250.000,-250.000,167.036,平滑启摆
14.799,353.210,-307.800,315.132,-243.000,250.000,250.000,173.210,平滑启摆
14.819,347.124,295.800,310.583,276.600,-250.000,-250.000,167.124,平滑启摆
14.839,352.573,-316.200,314.253,-279.000,250.000,250.000,172.573,平滑启摆
14.859,346.377,293.400,310.056,283.200,-250.000,-250.000,166.377,平滑启摆
14.880,352.441,-295.200,314.209,-256.800,250.000,250.000,172.441,平滑启摆
14.899,346.135,301.200,309.946,252.000,-250.000,-250.000,166.135,平滑启摆
14.920,352.507,-291.000,314.319,-250.200,250.000,250.000,172.507,平滑启摆
14.939,346.003,259.200,309.792,261.600,-250.000,-250.000,166.003,平滑启摆
14.959,351.716,-303.000,313.462,-317.400,250.000,250.000,171.716,平滑启摆
14.980,345.212,286.800,309.221,266.400,-250.000,-250.000,165.212,平滑启摆
15.000,351.541,-272.400,313.462,-278.400,250.000,250.000,171.541,平滑启摆
15.020,344.905,247.200,309.001,259.800,-250.000,-250.000,164.905,平滑启摆
15.039,350.552,-293.400,313.638,-288.600,250.000,250.000,170.552,平滑启摆
15.059,343.982,263.400,309.814,310.800,-250.000,-250.000,163.982,平滑启摆
15.080,350.332,-259.800,314.231,-273.600,250.000,250.000,170.332,平滑启摆
15.100,343.652,220.800,309.814,270.600,-250.000,-250.000,163.652,平滑启摆
15.120,349.277,-298.200,314.385,-256.800,250.000,250.000,169.277,平滑启摆
15.141,342.510,242.400,309.792,283.800,-250.000,-250.000,162.510,平滑启摆
15.160,349.871,-230.400,315.483,-222.600,250.000,250.000,169.871,平滑启摆
15.180,344.136,309.000,310.847,315.600,-250.000,-250.000,164.136,平滑启摆
15.200,351.277,-225.000,315.396,-248.400,250.000,250.000,171.277,平滑启摆
15.219,345.850,321.000,310.496,310.800,-250.000,-250.000,165.850,平滑启摆
15.240,352.375,-289.200,315.417,-261.000,250.000,250.000,172.375,平滑启摆
15.259,346.135,315.000,310.320,310.800,-250.000,-250.000,166.135,平滑启摆
15.280,351.716,-295.800,314.495,-300.600,250.000,250.000,171.716,平滑启摆
15.300,344.246,230.400,308.870,269.400,-250.000,-250.000,164.246,平滑启摆
15.320,349.651,-304.200,312.979,-312.600,250.000,250.000,169.651,平滑启摆
15.339,342.576,227.400,307.903,241.200,-250.000,-250.000,162.576,平滑启摆
15.359,348.948,-283.200,312.166,-333.000,250.000,250.000,168.948,平滑启摆
15.380,343.213,255.000,307.068,240.000,-250.000,-250.000,163.213,平滑启摆
15.399,349.849,-265.800,312.078,-300.600,250.000,250.000,169.849,平滑启摆
15.420,343.652,250.200,306.804,195.000,-250.000,-250.000,163.652,平滑启摆
15.440,350.354,-265.800,312.078,-283.200,250.000,250.000,170.354,平滑启摆
15.460,343.696,225.000,306.672,215.400,-250.000,-250.000,163.696,平滑启摆
15.480,349.409,-290.400,311.309,-314.400,250.000,250.000,169.409,平滑启摆
15.500,342.598,240.600,305.771,188.400,-250.000,-250.000,162.598,平滑启摆
15.520,348.970,-272.400,311.067,-266.400,250.000,250.000,168.970,平滑启摆
15.540,342.092,243.600,305.464,198.600,-250.000,-250.000,162.092,平滑启摆
15.559,347.761,-311.400,311.111,-261.000,250.000,250.000,167.761,平滑启摆
15.580,340.598,178.200,306.519,241.200,-250.000,-250.000,160.598,平滑启摆
15.600,346.948,-270.000,311.880,-284.400,250.000,250.000,166.948,平滑启摆
15.619,339.807,198.000,306.716,201.600,-250.000,-250.000,159.807,平滑启摆
15.639,345.454,-244.800,311.243,-318.000,250.000,250.000,165.454,平滑启摆
15.659,338.291,213.600,305.815,237.000,-250.000,-250.000,158.291,平滑启摆
15.679,344.399,-222.600,311.023,-267.600,250.000,250.000,164.399,平滑启摆
15.700,337.500,279.000,305.574,194.400,-250.000,-250.000,157.500,平滑启摆
15.719,344.092,-144.600,311.023,-267.000,250.000,250.000,164.092,平滑启摆
15.740,338.071,270.600,306.584,247.200,-250.000,-250.000,158.071,平滑启摆
15.759,345.146,-178.200,311.836,-319.800,250.000,250.000,165.146,平滑启摆
15.780,338.643,251.400,306.826,211.200,-250.000,-250.000,158.643,平滑启摆
15.800,345.696,-209.400,312.056,-306.000,250.000,250.000,165.696,平滑启摆
15.819,340.005,238.800,306.760,206.400,-250.000,-250.000,160.005,平滑启摆
15.839,347.124,-252.600,311.287,-330.600,250.000,250.000,167.124,平滑启摆
15.859,340.928,214.200,305.815,233.400,-250.000,-250.000,160.928,平滑启摆
15.880,347.959,-264.600,311.001,-301.200,250.000,250.000,167.959,平滑启摆
15.900,341.323,161.400,305.618,199.800,-250.000,-250.000,161.323,平滑启摆
15.919,347.344,-280.800,311.089,-267.600,250.000,250.000,167.344,平滑启摆
15.939,340.203,176.400,306.628,236.400,-250.000,-250.000,160.203,平滑启摆
15.960,346.707,-259.200,311.880,-330.600,250.000,250.000,166.707,平滑启摆
15.980,339.543,130.800,306.892,221.400,-250.000,-246.964,159.543,平滑启摆
16.000,346.421,-164.400,312.100,-306.000,250.000,250.000,166.421,平滑启摆
16.020,340.422,222.000,307.178,213.000,-250.000,-250.000,160.422,平滑启摆
16.040,347.542,-249.600,312.429,-312.000,250.000,250.000,167.542,平滑启摆
16.060,341.147,220.200,307.112,232.800,-250.000,-250.000,161.147,平滑启摆
16.080,348.179,-276.000,312.451,-301.800,250.000,250.000,168.179,平滑启摆
16.100,341.411,161.400,307.002,180.600,-250.000,-250.000,161.411,平滑启摆
16.120,348.596,-234.600,312.671,-270.600,250.000,250.000,168.596,平滑启摆
16.140,342.751,251.400,307.991,247.800,-250.000,-250.000,162.751,平滑启摆
16.160,349.893,-267.000,313.286,-322.800,250.000,250.000,169.893,平滑启摆
16.180,343.477,226.200,308.167,262.800,-250.000,-250.000,163.477,平滑启摆
16.200,349.431,-283.200,312.627,-329.400,250.000,250.000,169.431,平滑启摆
16.220,342.532,234.600,307.288,224.400,-250.000,-250.000,162.532,平滑启摆
16.240,349.058,-291.000,312.539,-312.600,250.000,250.000,169.058,平滑启摆
16.259,342.070,183.000,308.188,282.600,-250.000,-250.000,162.070,平滑启摆
16.280,347.893,-297.600,313.176,-330.000,250.000,250.000,167.893,平滑启摆
16.300,340.576,176.400,308.320,256.200,-250.000,-250.000,160.576,平滑启摆
16.320,347.058,-279.000,313.308,-322.200,250.000,250.000,167.058,平滑启摆
16.339,339.785,136.200,308.210,258.600,-250.000,-250.000,159.785,平滑启摆
16.360,345.520,-241.800,312.561,-338.400,250.000,250.000,165.520,平滑启摆
16.380,338.247,231.600,307.419,256.200,-250.000,-250.000,158.247,平滑启摆
16.400,344.509,-214.800,312.473,-318.600,250.000,250.000,164.509,平滑启摆
16.429,341.389,523.800,311.418,584.400,-250.000,-250.000,161.389,平滑启摆
16.444,353.342,636.000,320.757,400.800,-250.000,-250.000,173.342,平滑启摆
16.460,350.156,-427.800,317.285,-501.600,250.000,250.000,170.156,平滑启摆
16.480,340.950,151.800,308.628,234.600,-250.000,-250.000,160.950,平滑启摆
16.500,346.113,-310.200,312.297,-325.200,250.000,250.000,166.113,平滑启摆
16.520,338.577,189.600,306.123,199.800,-250.000,-250.000,158.577,平滑启摆
16.540,344.465,-228.000,311.550,-293.400,250.000,250.000,164.465,平滑启摆
16.560,337.566,279.000,307.002,240.000,-250.000,-250.000,157.566,平滑启摆
16.580,344.180,-187.200,312.275,-325.800,250.000,250.000,164.180,平滑启摆
16.600,337.324,235.800,306.233,169.800,-250.000,-250.000,157.324,平滑启摆
16.620,344.158,-149.400,311.089,-287.400,250.000,250.000,164.158,平滑启摆
16.640,338.005,267.000,305.024,172.800,-250.000,-250.000,158.005,平滑启摆
16.660,345.234,-192.000,310.649,-256.800,250.000,250.000,165.234,平滑启摆
16.680,338.599,173.400,305.771,202.800,-250.000,-250.000,158.599,平滑启摆
16.700,345.828,-148.800,312.275,-245.400,250.000,250.000,165.828,平滑启摆
16.721,338.840,144.000,308.013,244.800,-250.000,-250.000,158.840,平滑启摆
16.740,345.037,-217.800,313.396,-322.800,250.000,250.000,165.037,平滑启摆
16.760,337.786,251.400,309.287,292.200,-250.000,-250.000,157.786,平滑启摆
16.780,344.312,-151.800,314.121,-285.000,250.000,250.000,164.312,平滑启摆
16.799,338.137,256.800,309.265,285.600,-250.000,-250.000,158.137,平滑启摆
16.819,345.234,-192.600,313.286,-332.400,250.000,250.000,165.234,平滑启摆
16.839,338.643,238.800,308.562,284.400,-250.000,-250.000,158.643,平滑启摆
16.860,345.784,-138.600,313.242,-318.600,250.000,250.000,165.784,平滑启摆
16.880,340.027,232.800,308.408,252.000,-250.000,-250.000,160.027,平滑启摆
16.900,347.234,-253.800,313.374,-321.000,250.000,250.000,167.234,平滑启摆
16.920,341.038,213.000,308.342,261.000,-250.000,-250.000,161.038,平滑启摆
16.939,348.091,-265.200,312.649,-343.800,250.000,250.000,168.091,平滑启摆
16.959,342.729,253.200,307.551,231.600,-250.000,-250.000,162.729,平滑启摆
16.979,349.607,-269.400,312.605,-313.800,250.000,250.000,169.607,平滑启摆
17.000,343.499,253.800,308.606,291.000,-250.000,-250.000,163.499,平滑启摆
17.020,350.266,-280.200,314.143,-276.000,250.000,250.000,170.266,平滑启摆
17.040,343.740,265.200,309.331,289.200,-250.000,-250.000,163.740,平滑启摆
17.059,350.574,-251.400,314.495,-252.600,250.000,250.000,170.574,平滑启摆
17.079,344.707,299.400,310.078,318.600,-250.000,-250.000,164.707,平滑启摆
17.099,351.475,-274.800,315.242,-256.800,250.000,250.000,171.475,平滑启摆
17.119,346.113,312.000,311.045,338.400,-250.000,-250.000,166.113,平滑启摆
17.139,352.375,-309.000,315.967,-251.400,250.000,250.000,172.375,平滑启摆
17.159,346.377,306.000,311.067,325.800,-250.000,-250.000,166.377,平滑启摆
17.180,352.661,-316.200,316.121,-253.800,250.000,250.000,172.661,平滑启摆
17.200,346.289,298.800,310.979,313.800,-250.000,-250.000,166.289,平滑启摆
17.220,351.826,-309.600,316.208,-256.200,250.000,250.000,171.826,平滑启摆
17.240,345.454,291.600,310.847,306.600,-250.000,-250.000,165.454,平滑启摆
17.260,351.694,-298.200,316.296,-208.800,250.000,250.000,171.694,平滑启摆
17.280,345.168,294.000,311.528,315.000,-250.000,-250.000,165.168,平滑启摆
17.300,351.848,-237.000,317.065,-247.200,250.000,250.000,171.848,平滑启摆
17.320,346.157,317.400,311.638,316.800,-250.000,-250.000,166.157,平滑启摆
17.339,352.551,-293.400,317.263,-243.000,250.000,250.000,172.551,平滑启摆
17.359,346.289,300.000,312.341,287.400,-250.000,-250.000,166.289,平滑启摆
17.379,351.826,-290.400,318.076,-228.000,250.000,250.000,171.826,平滑启摆
17.400,345.542,283.200,312.517,264.000,-250.000,-250.000,165.542,平滑启摆
17.420,351.497,-338.400,318.142,-231.600,250.000,250.000,171.497,平滑启摆
17.440,345.256,288.600,312.473,261.600,-250.000,-250.000,165.256,平滑启摆
17.460,351.782,-298.200,317.307,-240.600,250.000,250.000,171.782,平滑启摆
17.480,345.146,247.200,311.814,308.400,-250.000,-250.000,165.146,平滑启摆
17.500,350.859,-284.400,317.109,-241.800,250.000,250.000,170.859,平滑启摆
17.519,344.224,270.600,311.594,311.400,-250.000,-250.000,164.224,平滑启摆
17.540,350.618,-286.800,316.121,-265.800,250.000,250.000,170.618,平滑启摆
17.560,343.916,241.200,311.023,326.400,-250.000,-250.000,163.916,平滑启摆
17.580,349.607,-283.800,316.099,-253.200,250.000,250.000,169.607,平滑启摆
17.599,342.751,241.800,310.825,312.600,-250.000,-250.000,162.751,平滑启摆
17.619,349.167,-280.200,315.088,-304.800,250.000,250.000,169.167,平滑启摆
17.640,342.268,238.200,310.408,332.400,-250.000,-250.000,162.268,平滑启摆
