时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
89.980,266.177,1005.600,225.725,-1209.000,180.000,-240.000,86.177,0.002,0,能量启摆
90.000,287.380,1131.600,199.600,-1359.600,-264.000,336.000,107.380,0.005,0,能量启摆
90.021,303.223,30.600,177.122,-173.400,-264.000,336.000,123.223,-0.002,0,能量启摆
90.040,296.873,-661.800,185.603,783.600,-264.000,336.000,116.873,0.000,0,能量启摆
90.060,276.152,-1213.800,208.081,1451.400,-264.000,336.000,96.152,0.006,0,能量启摆
90.080,248.379,-1464.000,237.063,1681.200,180.000,-240.000,68.379,0.008,0,能量启摆
90.100,223.044,-568.800,270.176,764.400,180.000,-240.000,43.044,-0.005,0,能量启摆
90.120,222.605,220.200,269.495,-232.800,180.000,-240.000,42.605,-0.007,0,能量启摆
90.140,232.207,646.200,258.948,-856.200,180.000,-240.000,52.207,-0.004,0,能量启摆
90.160,248.950,927.600,238.513,-1140.600,180.000,-240.000,68.950,-0.000,0,能量启摆
90.180,268.682,1073.400,213.486,-1370.400,180.000,-240.000,88.682,0.003,0,能量启摆
90.200,289.600,1063.800,184.878,-1476.600,-264.000,336.000,109.600,0.004,0,能量启摆
90.220,305.903,48.600,162.444,-154.200,-264.000,336.000,125.903,-0.002,0,能量启摆
90.240,299.509,-608.400,172.354,847.200,-264.000,336.000,119.509,0.000,0,能量启摆
90.260,280.151,-1155.000,194.897,1278.600,-264.000,336.000,100.151,0.005,0,能量启摆
90.279,252.927,-1542.000,227.549,1834.800,180.000,-240.000,72.927,0.010,0,能量启摆
90.299,227.900,-538.200,259.541,644.400,180.000,-240.000,47.900,-0.005,0,能量启摆
90.319,227.021,199.200,257.607,-306.000,180.000,-240.000,47.021,-0.007,0,能量启摆
90.339,236.865,744.000,247.566,-767.400,180.000,-240.000,56.865,-0.003,0,能量启摆
90.359,253.521,1002.600,227.483,-1130.400,180.000,-240.000,73.521,0.001,0,能量启摆
90.380,273.230,1042.800,201.357,-1388.400,-264.000,336.000,93.230,0.003,0,能量启摆
90.399,288.940,54.600,179.143,-203.400,-264.000,336.000,108.940,-0.003,0,能量启摆
90.419,283.008,-562.800,188.635,738.000,-264.000,336.000,103.008,-0.001,0,能量启摆
90.448,251.499,-1425.600,224.583,1476.000,180.000,-240.000,71.499,0.007,0,能量启摆
90.464,231.086,-1011.000,249.763,1473.600,180.000,-240.000,51.086,-0.000,0,能量启摆
90.480,226.582,64.200,254.487,-123.000,180.000,-240.000,46.582,-0.007,0,能量启摆
90.499,231.833,500.400,247.192,-649.200,180.000,-240.000,51.833,-0.005,0,能量启摆
90.520,246.006,808.800,228.955,-1095.600,180.000,-240.000,66.006,-0.002,0,能量启摆
90.539,264.683,981.600,204.170,-1346.400,180.000,-240.000,84.683,0.002,0,能量启摆
90.559,285.535,1150.800,176.199,-1399.200,-264.000,336.000,105.535,0.005,0,能量启摆
90.579,302.168,147.000,154.358,-49.200,-264.000,336.000,122.168,-0.002,0,能量启摆
90.599,295.906,-718.200,164.729,934.800,-264.000,336.000,115.906,0.001,0,能量启摆
90.619,274.197,-1284.000,190.481,1482.000,-264.000,336.000,94.197,0.007,0,能量启摆
90.639,245.874,-1441.800,224.209,1773.000,180.000,-240.000,65.874,0.007,0,能量启摆
90.659,220.144,-560.400,255.981,721.800,180.000,-240.000,40.144,-0.005,0,能量启摆
90.679,220.781,301.800,254.465,-318.000,180.000,-240.000,40.781,-0.007,0,能量启摆
90.700,231.350,666.000,241.414,-921.600,180.000,-240.000,51.350,-0.004,0,能量启摆
90.719,248.445,942.000,219.155,-1246.200,180.000,-240.000,68.445,-0.000,0,能量启摆
90.739,268.418,1119.600,192.744,-1347.000,180.000,-240.000,88.418,0.004,0,能量启摆
90.759,289.468,1092.600,164.268,-1419.000,-264.000,336.000,109.468,0.005,0,能量启摆
90.779,305.222,-13.800,143.152,-29.400,-264.000,336.000,125.222,-0.002,0,能量启摆
90.799,297.290,-738.000,154.050,1033.800,-264.000,336.000,117.290,0.001,0,能量启摆
90.819,275.449,-1296.600,179.209,1492.200,-264.000,336.000,95.449,0.007,0,能量启摆
90.839,247.148,-1467.000,214.124,1853.400,180.000,-240.000,67.148,0.008,0,能量启摆
90.859,221.880,-544.200,246.094,510.000,180.000,-240.000,41.880,-0.005,0,能量启摆
90.880,222.495,307.800,243.765,-373.200,180.000,-240.000,42.495,-0.007,0,能量启摆
90.900,233.503,736.200,230.076,-940.800,180.000,-240.000,53.503,-0.003,0,能量启摆
90.920,250.356,922.800,207.466,-1231.200,180.000,-240.000,70.356,-0.000,0,能量启摆
90.940,269.583,1049.400,180.286,-1425.000,180.000,-240.000,89.583,0.003,0,能量启摆
90.960,290.303,1014.000,151.370,-1477.800,-264.000,336.000,110.303,0.004,0,能量启摆
90.980,306.519,36.600,130.759,80.400,-264.000,336.000,126.519,-0.002,0,能量启摆
91.000,299.839,-607.200,142.361,894.000,-264.000,336.000,119.839,0.000,0,能量启摆
91.020,280.261,-1179.000,167.234,1474.200,-264.000,336.000,100.261,0.005,0,能量启摆
91.040,252.971,-1503.000,201.885,1846.200,180.000,-240.000,72.971,0.009,0,能量启摆
91.060,228.955,-357.600,234.031,658.200,180.000,-240.000,48.955,-0.006,0,能量启摆
91.080,229.395,189.000,231.526,-406.200,180.000,-240.000,49.395,-0.007,0,能量启摆
91.101,239.128,724.200,217.617,-935.400,180.000,-240.000,59.128,-0.003,0,能量启摆
91.121,255.190,957.000,195.183,-1209.600,180.000,-240.000,75.190,0.001,0,能量启摆
91.141,274.834,1002.600,167.827,-1471.800,-264.000,336.000,94.834,0.003,0,能量启摆
91.161,290.083,-65.400,145.349,-170.400,-264.000,336.000,110.083,-0.003,0,能量启摆
91.181,282.942,-569.400,156.995,952.800,-264.000,336.000,102.942,-0.001,0,能量启摆
91.200,263.474,-1100.400,181.165,1356.600,180.000,-240.000,83.474,0.003,0,能量启摆
91.220,241.721,-430.200,209.443,663.600,180.000,-240.000,61.721,-0.005,0,能量启摆
91.240,241.545,156.600,206.938,-423.600,180.000,-240.000,61.545,-0.006,0,能量启摆
91.260,250.752,747.000,193.425,-898.200,180.000,-240.000,70.752,-0.002,0,能量启摆
91.280,268.308,990.000,170.552,-1303.800,180.000,-240.000,88.308,0.002,0,能量启摆
91.300,288.479,1074.000,143.591,-1348.800,-264.000,336.000,108.479,0.004,0,能量启摆
91.320,304.211,-35.400,122.168,-26.400,-264.000,336.000,124.211,-0.002,0,能量启摆
91.340,297.642,-580.200,133.308,967.800,-264.000,336.000,117.642,-0.000,0,能量启摆
91.360,277.295,-1209.600,159.785,1411.200,-264.000,336.000,97.295,0.006,0,能量启摆
91.380,249.763,-1497.600,194.062,1864.200,180.000,-240.000,69.763,0.009,0,能量启摆
91.400,224.561,-629.400,226.670,604.800,180.000,-240.000,44.561,-0.005,0,能量启摆
91.420,223.967,153.600,224.561,-401.400,180.000,-240.000,43.967,-0.007,0,能量启摆
91.440,231.724,608.400,210.806,-915.000,180.000,-240.000,51.724,-0.004,0,能量启摆
91.460,248.005,900.600,188.811,-1256.400,180.000,-240.000,68.005,-0.001,0,能量启摆
91.480,267.253,1033.800,161.741,-1374.000,180.000,-240.000,87.253,0.002,0,能量启摆
91.500,288.127,1078.800,133.242,-1353.600,-264.000,336.000,108.127,0.004,0,能量启摆
91.519,304.299,-8.400,112.544,-92.400,-264.000,336.000,124.299,-0.002,0,能量启摆
91.540,298.477,-511.800,124.519,1017.600,-264.000,336.000,118.477,-0.001,0,能量启摆
91.559,279.426,-1131.600,149.436,1400.400,-264.000,336.000,99.426,0.005,0,能量启摆
91.579,252.686,-1442.400,183.625,1855.200,180.000,-240.000,72.686,0.008,0,能量启摆
91.600,227.659,-517.200,216.189,697.800,180.000,-240.000,47.659,-0.005,0,能量启摆
91.620,227.219,174.000,213.662,-382.200,180.000,-240.000,47.219,-0.007,0,能量启摆
91.640,234.998,625.200,199.885,-933.600,180.000,-240.000,54.998,-0.004,0,能量启摆
91.660,250.708,893.400,177.341,-1194.600,180.000,-240.000,70.708,-0.000,0,能量启摆
91.680,270.110,1056.600,150.161,-1426.800,-264.000,336.000,90.110,0.003,0,能量启摆
91.700,285.754,100.200,129.111,-27.000,-264.000,336.000,105.754,-0.003,0,能量启摆
91.720,280.239,-609.000,141.196,1002.000,-264.000,336.000,100.239,-0.001,0,能量启摆
91.740,259.958,-1197.600,166.575,1372.200,180.000,-240.000,79.958,0.004,0,能量启摆
91.760,237.766,-535.200,192.920,451.800,180.000,-240.000,57.766,-0.005,0,能量启摆
91.780,238.645,207.600,189.294,-436.800,180.000,-240.000,58.645,-0.006,0,能量启摆
91.800,245.918,520.200,176.023,-959.400,180.000,-240.000,65.918,-0.004,0,能量启摆
91.820,261.233,828.600,152.886,-1283.400,180.000,-240.000,81.233,-0.000,0,能量启摆
91.840,280.767,987.600,126.760,-1365.000,-264.000,336.000,100.767,0.003,0,能量启摆
91.860,296.323,61.200,105.205,19.200,-264.000,336.000,116.323,-0.002,0,能量启摆
91.880,289.797,-723.600,116.169,907.800,-264.000,336.000,109.797,0.001,0,能量启摆
91.900,269.956,-1283.400,142.625,1557.600,180.000,-240.000,89.956,0.006,0,能量启摆
91.920,249.653,-229.800,169.893,601.800,180.000,-240.000,69.653,-0.005,0,能量启摆
91.940,251.785,276.000,167.322,-418.800,180.000,-240.000,71.785,-0.005,0,能量启摆
91.959,259.827,529.800,152.161,-970.200,180.000,-240.000,79.827,-0.003,0,能量启摆
91.979,275.889,852.000,130.408,-1139.400,-264.000,336.000,95.889,0.001,0,能量启摆
91.999,289.709,-136.200,110.391,-95.400,-264.000,336.000,109.709,-0.003,0,能量启摆
92.020,282.283,-567.000,121.860,1034.400,-264.000,336.000,102.283,-0.001,0,能量启摆
92.040,262.485,-1104.600,147.942,1460.400,180.000,-240.000,82.485,0.003,0,能量启摆
92.059,241.589,-375.600,174.880,543.600,180.000,-240.000,61.589,-0.005,0,能量启摆
92.079,242.051,175.200,171.035,-400.200,180.000,-240.000,62.051,-0.006,0,能量启摆
92.099,250.994,734.400,157.236,-1078.200,180.000,-240.000,70.994,-0.002,0,能量启摆
92.119,267.649,992.400,134.626,-1165.800,180.000,-240.000,87.649,0.002,0,能量启摆
92.139,287.952,1078.800,108.787,-1446.000,-264.000,336.000,107.952,0.004,0,能量启摆
92.159,303.794,-72.600,87.297,22.200,-264.000,336.000,123.794,-0.002,0,能量启摆
92.179,296.301,-594.000,98.635,866.400,-264.000,336.000,116.301,-0.000,0,能量启摆
92.199,276.306,-1171.800,124.343,1516.800,-264.000,336.000,96.306,0.005,0,能量启摆
92.219,249.434,-1422.600,158.115,1968.600,180.000,-240.000,69.434,0.007,0,能量启摆
92.240,224.429,-458.400,191.074,609.000,180.000,-240.000,44.429,-0.006,0,能量启摆
92.259,224.231,133.200,187.954,-430.800,180.000,-240.000,44.231,-0.007,0,能量启摆
92.279,231.899,612.000,174.265,-988.800,180.000,-240.000,51.899,-0.004,0,能量启摆
92.299,248.972,933.600,151.765,-1263.000,180.000,-240.000,68.972,-0.000,0,能量启摆
92.319,269.319,1077.000,125.442,-1432.800,180.000,-240.000,89.319,0.003,0,能量启摆
92.340,290.325,1041.000,96.987,-1452.000,-264.000,336.000,110.325,0.004,0,能量启摆
92.359,305.618,-113.400,74.443,-24.600,-264.000,336.000,125.618,-0.002,0,能量启摆
92.379,297.642,-576.000,85.627,885.600,-264.000,336.000,117.642,-0.000,0,能量启摆
92.399,277.888,-1084.800,111.467,1536.000,-264.000,336.000,97.888,0.004,0,能量启摆
92.419,251.587,-1470.600,144.338,1902.000,180.000,-240.000,71.587,0.008,0,能量启摆
92.440,227.483,-451.200,176.814,429.000,180.000,-240.000,47.483,-0.006,0,能量启摆
92.460,227.659,174.000,172.771,-514.200,180.000,-240.000,47.659,-0.007,0,能量启摆
92.479,235.986,619.800,159.587,-947.400,180.000,-240.000,55.986,-0.004,0,能量启摆
92.499,251.455,919.200,137.175,-1267.200,180.000,-240.000,71.455,-0.000,0,能量启摆
92.519,271.143,1080.600,111.072,-1389.600,-264.000,336.000,91.143,0.003,0,能量启摆
92.540,286.238,28.800,89.758,-1.800,-264.000,336.000,106.238,-0.003,0,能量启摆
92.559,278.789,-675.000,101.360,924.600,-264.000,336.000,98.789,-0.001,0,能量启摆
92.579,258.442,-1170.000,127.793,1522.200,180.000,-240.000,78.442,0.004,0,能量启摆
92.599,237.371,-346.200,153.699,489.600,180.000,-240.000,57.371,-0.006,0,能量启摆
92.619,238.887,176.400,151.436,-382.800,180.000,-240.000,58.887,-0.006,0,能量启摆
92.639,246.753,603.600,136.384,-1000.200,180.000,-240.000,66.753,-0.003,0,能量启摆
92.659,262.354,796.800,114.412,-1152.000,180.000,-240.000,82.354,-0.001,0,能量启摆
92.679,280.591,958.800,87.693,-1400.400,-264.000,336.000,100.591,0.002,0,能量启摆
92.699,295.488,19.800,66.292,-116.400,-264.000,336.000,115.488,-0.002,0,能量启摆
92.720,287.402,-757.800,77.673,1003.800,-264.000,336.000,107.402,0.001,0,能量启摆
92.739,268.308,-1231.200,103.359,1440.000,180.000,-240.000,88.308,0.005,0,能量启摆
92.760,249.895,-147.000,129.990,345.600,180.000,-240.000,69.895,-0.005,0,能量启摆
92.779,252.971,253.800,126.387,-505.800,180.000,-240.000,72.971,-0.005,0,能量启摆
92.800,260.706,559.200,113.181,-925.800,180.000,-240.000,80.706,-0.003,0,能量启摆
92.819,275.911,742.800,90.593,-1318.200,-264.000,336.000,95.911,-0.000,0,能量启摆
92.839,287.930,-154.800,71.873,171.000,-264.000,336.000,107.930,-0.003,0,能量启摆
92.859,280.920,-583.200,83.584,886.800,-264.000,336.000,100.920,-0.001,0,能量启摆
92.880,260.947,-1102.800,109.490,1528.800,180.000,-240.000,80.947,0.003,0,能量启摆
92.899,240.249,-421.200,136.560,623.400,180.000,-240.000,60.249,-0.005,0,能量启摆
92.919,240.908,157.200,135.505,-360.600,180.000,-240.000,60.908,-0.006,0,能量启摆
92.939,249.434,626.400,120.916,-1019.400,180.000,-240.000,69.434,-0.003,0,能量启摆
92.959,264.683,838.800,99.075,-1146.000,180.000,-240.000,84.683,-0.000,0,能量启摆
92.979,282.788,978.600,72.510,-1393.200,-264.000,336.000,102.788,0.003,0,能量启摆
93.000,298.191,61.800,51.504,45.000,-264.000,336.000,118.191,-0.002,0,能量启摆
93.020,291.072,-676.800,63.369,958.800,-264.000,336.000,111.072,0.000,0,能量启摆
93.040,271.450,-1238.400,89.231,1443.600,-264.000,336.000,91.450,0.006,0,能量启摆
93.059,246.423,-1298.400,122.058,1891.200,180.000,-240.000,66.423,0.005,0,能量启摆
93.079,223.572,-438.600,154.819,585.600,180.000,-240.000,43.572,-0.006,0,能量启摆
93.100,224.099,170.400,152.578,-376.800,180.000,-240.000,44.099,-0.007,0,能量启摆
93.119,232.031,549.000,138.054,-1015.200,180.000,-240.000,52.031,-0.005,0,能量启摆
93.139,246.753,772.800,116.038,-1151.400,180.000,-240.000,66.753,-0.002,0,能量启摆
93.159,264.199,911.400,89.473,-1453.200,180.000,-240.000,84.199,0.001,0,能量启摆
93.179,284.436,1095.600,61.128,-1473.000,-264.000,336.000,104.436,0.004,0,能量启摆
93.200,300.015,72.000,39.529,-18.600,-264.000,336.000,120.015,-0.002,0,能量启摆
93.220,293.423,-619.800,50.955,936.600,-264.000,336.000,113.423,-0.000,0,能量启摆
93.240,273.801,-1152.000,76.860,1477.200,-264.000,336.000,93.801,0.004,0,能量启摆
93.259,248.555,-1357.200,108.984,1908.600,180.000,-240.000,68.555,0.006,0,能量启摆
93.279,226.472,-383.400,141.921,686.400,180.000,-240.000,46.472,-0.006,0,能量启摆
93.299,227.351,202.200,138.845,-399.000,180.000,-240.000,47.351,-0.007,0,能量启摆
93.319,235.481,627.600,126.650,-970.200,180.000,-240.000,55.481,-0.004,0,能量启摆
93.339,249.719,798.000,104.612,-1263.000,180.000,-240.000,69.719,-0.002,0,能量启摆
93.359,266.001,850.800,78.772,-1388.400,180.000,-240.000,86.001,0.000,0,能量启摆
93.379,284.963,1090.200,50.603,-1447.200,-264.000,336.000,104.963,0.004,0,能量启摆
93.399,301.069,91.200,29.421,87.600,-264.000,336.000,121.069,-0.002,0,能量启摆
93.419,295.554,-533.400,40.869,891.000,-264.000,336.000,115.554,-0.001,0,能量启摆
93.439,277.778,-1052.400,66.621,1504.200,-264.000,336.000,97.778,0.003,0,能量启摆
93.459,253.301,-1395.600,99.163,1839.000,180.000,-240.000,73.301,0.007,0,能量启摆
93.479,230.823,-423.000,130.518,582.600,180.000,-240.000,50.823,-0.006,0,能量启摆
93.500,231.548,171.600,127.903,-420.600,180.000,-240.000,51.548,-0.006,0,能量启摆
93.519,240.051,540.600,115.203,-837.600,180.000,-240.000,60.051,-0.004,0,能量启摆
93.539,253.806,939.000,93.406,-1254.600,180.000,-240.000,73.806,0.000,0,能量启摆
93.559,270.132,971.400,67.302,-1361.400,-264.000,336.000,90.132,0.002,0,能量启摆
93.579,282.612,-3.000,46.208,-53.400,-264.000,336.000,102.612,-0.003,0,能量启摆
93.600,276.042,-630.600,57.283,930.600,-264.000,336.000,96.042,-0.001,0,能量启摆
93.619,258.157,-1125.000,83.013,1423.800,180.000,-240.000,78.157,0.003,0,能量启摆
93.639,239.041,-354.600,108.215,598.800,180.000,-240.000,59.041,-0.005,0,能量启摆
93.659,239.546,161.400,105.359,-316.800,180.000,-240.000,59.546,-0.006,0,能量启摆
93.679,247.698,616.800,92.307,-1020.000,180.000,-240.000,67.698,-0.003,0,能量启摆
93.699,262.837,777.600,70.093,-1156.200,180.000,-240.000,82.837,-0.001,0,能量启摆
93.720,279.229,840.600,44.077,-1361.400,-264.000,336.000,99.229,0.001,0,能量启摆
93.740,291.775,-144.600,23.027,-53.400,-264.000,336.000,111.775,-0.002,0,能量启摆
93.760,284.875,-503.400,34.080,930.000,-264.000,336.000,104.875,-0.001,0,能量启摆
93.780,268.110,-1090.200,59.590,1428.600,180.000,-240.000,88.110,0.003,0,能量启摆
93.800,250.225,-160.200,86.572,523.800,180.000,-240.000,70.225,-0.005,0,能量启摆
93.820,252.048,238.800,83.892,-442.800,180.000,-240.000,72.048,-0.005,0,能量启摆
93.839,259.607,517.800,70.840,-822.600,180.000,-240.000,79.607,-0.003,0,能量启摆
93.859,274.482,728.400,49.329,-1192.200,-264.000,336.000,94.482,-0.000,0,能量启摆
93.879,285.754,-109.200,30.828,141.000,-264.000,336.000,105.754,-0.003,0,能量启摆
93.899,279.075,-645.600,42.407,949.200,-264.000,336.000,99.075,-0.001,0,能量启摆
93.920,258.816,-1209.000,68.577,1491.600,180.000,-240.000,78.816,0.004,0,能量启摆
93.940,236.909,-434.400,94.724,511.800,180.000,-240.000,56.909,-0.005,0,能量启摆
93.961,238.403,201.000,90.923,-382.200,180.000,-240.000,58.403,-0.006,0,能量启摆
93.980,246.929,670.200,78.904,-943.800,180.000,-240.000,66.929,-0.003,0,能量启摆
94.001,263.232,874.200,56.865,-1215.000,180.000,-240.000,83.232,0.000,0,能量启摆
94.019,283.250,1069.200,31.465,-1391.400,-264.000,336.000,103.250,0.004,0,能量启摆
94.040,299.224,27.600,10.767,25.800,-264.000,336.000,119.224,-0.002,0,能量启摆
94.059,290.786,-832.200,22.017,951.000,-264.000,336.000,110.786,0.002,0,能量启摆
94.079,269.561,-1316.400,46.978,1342.200,180.000,-240.000,89.561,0.007,0,能量启摆
94.100,248.181,-281.400,72.839,433.800,180.000,-240.000,68.181,-0.005,0,能量启摆
94.119,249.609,268.800,70.378,-437.400,180.000,-240.000,69.609,-0.005,0,能量启摆
94.139,259.805,564.000,56.096,-910.800,180.000,-240.000,79.805,-0.003,0,能量启摆
94.160,276.284,803.400,34.167,-1218.000,-264.000,336.000,96.284,0.000,0,能量启摆
94.180,290.303,-157.200,14.480,29.400,-264.000,336.000,110.303,-0.003,0,能量启摆
94.200,281.162,-646.800,25.928,921.600,-264.000,336.000,101.162,-0.001,0,能量启摆
94.220,260.552,-1148.400,50.405,1392.000,180.000,-240.000,80.552,0.003,0,能量启摆
94.240,238.447,-515.400,78.662,698.400,180.000,-240.000,58.447,-0.005,0,能量启摆
94.260,239.282,194.400,75.718,-397.800,180.000,-240.000,59.282,-0.006,0,能量启摆
94.280,248.533,667.200,63.083,-946.200,180.000,-240.000,68.533,-0.003,0,能量启摆
94.300,265.232,895.200,41.375,-1217.400,180.000,-240.000,85.232,0.001,0,能量启摆
94.321,285.974,1144.200,15.029,-1374.000,-264.000,336.000,105.974,0.005,0,能量启摆
94.341,303.113,64.200,351.980,-265.200,-264.000,336.000,123.113,-0.002,0,能量启摆
94.361,295.356,-702.000,2.263,942.600,-264.000,336.000,115.356,0.001,0,能量启摆
94.381,274.592,-1186.200,27.554,1433.400,-264.000,336.000,94.592,0.005,0,能量启摆
94.401,247.412,-1436.400,61.348,1836.000,180.000,-240.000,67.412,0.007,0,能量启摆
94.421,222.407,-469.800,94.812,841.800,180.000,-240.000,42.407,-0.006,0,能量启摆
94.440,223.044,175.200,92.241,-424.200,180.000,-240.000,43.044,-0.007,0,能量启摆
94.461,232.119,641.400,79.124,-998.400,180.000,-240.000,52.119,-0.004,0,能量启摆
94.480,248.489,906.000,56.843,-1208.400,180.000,-240.000,68.489,-0.000,0,能量启摆
94.500,268.923,1141.200,30.344,-1440.600,180.000,-240.000,88.923,0.004,0,能量启摆
94.520,290.764,1094.400,1.582,-1419.000,-264.000,336.000,110.764,0.005,0,能量启摆
94.540,307.024,-66.000,339.060,-81.000,-264.000,336.000,127.024,-0.002,0,能量启摆
94.560,298.235,-624.600,350.991,1107.000,-264.000,336.000,118.235,0.000,0,能量启摆
