时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
19.639,179.539,0.000,152.249,-0.600,0.163,-1.990,0.461,纯LQR平衡
19.659,179.539,0.000,152.139,-0.600,0.163,-1.989,0.461,纯LQR平衡
19.679,179.539,0.000,152.095,0.000,0.163,-2.097,0.461,纯LQR平衡
19.700,179.517,0.000,151.985,-10.800,0.171,-0.131,0.483,纯LQR平衡
19.720,179.539,0.000,151.941,0.000,0.163,-2.095,0.461,纯LQR平衡
19.740,179.539,0.000,151.853,-5.400,0.163,-1.111,0.461,纯LQR平衡
19.759,179.517,-4.800,151.414,-48.000,1.031,6.644,0.483,纯LQR平衡
19.779,179.539,0.000,150.579,-11.400,0.163,-0.002,0.461,纯LQR平衡
19.799,179.539,0.000,150.491,-0.600,0.163,-1.966,0.461,纯LQR平衡
19.819,179.539,0.000,150.469,-10.800,0.163,-0.110,0.461,纯LQR平衡
19.839,179.539,0.000,150.469,0.000,0.163,-2.075,0.461,纯LQR平衡
19.859,179.539,0.000,150.491,0.000,0.163,-2.075,0.461,纯LQR平衡
19.879,179.517,0.000,150.491,0.000,0.171,-2.075,0.483,纯LQR平衡
19.899,179.539,0.000,150.469,0.000,0.163,-2.075,0.461,纯LQR平衡
19.920,179.539,0.000,150.469,0.000,0.163,-2.075,0.461,纯LQR平衡
19.940,179.539,0.000,150.491,0.000,0.163,-2.075,0.461,纯LQR平衡
19.960,179.517,0.000,150.491,0.000,0.171,-2.075,0.483,纯LQR平衡
19.980,179.517,0.000,150.491,0.000,0.171,-2.075,0.483,纯LQR平衡
20.000,179.539,-5.400,150.535,5.400,1.131,-3.058,0.461,纯LQR平衡
20.019,179.517,0.000,150.557,0.000,0.171,-2.076,0.483,纯LQR平衡
20.039,179.517,0.000,150.710,6.000,0.171,-3.169,0.483,纯LQR平衡
20.059,179.495,-4.800,150.842,0.000,1.039,-2.080,0.505,纯LQR平衡
20.079,179.495,0.000,150.930,0.000,0.178,-2.081,0.505,纯LQR平衡
20.099,179.495,0.000,151.084,6.600,0.178,-3.284,0.505,纯LQR平衡
20.119,179.495,0.000,151.260,6.000,0.178,-3.177,0.505,纯LQR平衡
20.139,179.495,0.000,151.611,33.600,0.178,-8.203,0.505,纯LQR平衡
20.159,179.495,0.000,152.534,30.000,0.178,-7.560,0.505,纯LQR平衡
20.179,179.495,4.800,152.710,5.400,-0.682,-3.088,0.505,纯LQR平衡
20.199,179.495,0.000,152.710,0.000,0.178,-2.106,0.505,纯LQR平衡
20.219,179.495,0.000,152.710,4.800,0.178,-2.979,0.505,纯LQR平衡
20.239,179.495,0.000,152.688,0.000,0.178,-2.105,0.505,纯LQR平衡
20.259,179.495,0.000,152.622,-5.400,0.178,-1.122,0.505,纯LQR平衡
20.279,179.495,0.000,152.512,-10.200,0.178,-0.247,0.505,纯LQR平衡
20.299,179.517,5.400,152.336,-0.600,-0.797,-1.991,0.483,纯LQR平衡
20.319,179.517,4.800,152.095,-11.400,-0.690,-0.023,0.483,纯LQR平衡
20.339,179.539,0.000,150.798,-54.000,0.163,7.744,0.461,纯LQR平衡
20.359,179.539,0.000,150.293,-15.600,0.163,0.765,0.461,纯LQR平衡
20.379,179.539,-5.400,149.875,-24.000,1.131,2.299,0.461,纯LQR平衡
20.399,179.539,0.000,149.304,-22.800,0.163,2.089,0.461,纯LQR平衡
20.419,179.539,0.000,149.194,0.000,0.163,-2.057,0.461,纯LQR平衡
20.439,179.539,0.000,149.238,4.800,0.163,-2.931,0.461,纯LQR平衡
20.459,179.539,0.000,149.282,0.000,0.163,-2.058,0.461,纯LQR平衡
20.479,179.539,0.000,149.414,6.000,0.163,-3.152,0.461,纯LQR平衡
20.499,179.517,0.000,149.766,23.400,0.171,-6.322,0.483,纯LQR平衡
20.519,179.495,0.000,150.667,50.400,0.178,-11.246,0.505,纯LQR平衡
20.539,179.495,0.000,151.765,69.000,0.178,-14.644,0.505,纯LQR平衡
20.559,179.517,0.000,153.699,88.800,0.171,-18.273,0.483,纯LQR平衡
20.579,179.517,0.000,155.632,73.200,0.171,-15.461,0.483,纯LQR平衡
20.599,179.517,0.000,157.170,76.200,0.171,-16.028,0.483,纯LQR平衡
20.619,179.539,0.000,158.203,39.000,0.163,-9.276,0.461,纯LQR平衡
20.639,179.539,0.000,158.423,0.000,0.163,-2.184,0.461,纯LQR平衡
20.659,179.539,0.000,158.401,0.000,0.163,-2.184,0.461,纯LQR平衡
20.679,179.517,-4.800,158.401,0.000,1.031,-2.184,0.483,纯LQR平衡
20.699,179.517,0.000,158.401,0.000,0.171,-2.184,0.483,纯LQR平衡
20.719,179.539,0.000,158.401,0.000,0.163,-2.184,0.461,纯LQR平衡
20.739,179.539,0.000,158.401,0.000,0.163,-2.184,0.461,纯LQR平衡
20.759,179.539,0.000,158.401,0.000,0.163,-2.184,0.461,纯LQR平衡
20.779,179.539,0.000,158.379,0.000,0.163,-2.184,0.461,纯LQR平衡
20.799,179.539,4.800,158.379,0.000,-0.697,-2.184,0.461,纯LQR平衡
20.819,179.539,0.000,158.379,0.000,0.163,-2.184,0.461,纯LQR平衡
20.839,179.539,0.000,158.357,0.000,0.163,-2.183,0.461,纯LQR平衡
20.859,179.539,5.400,158.335,0.000,-0.805,-2.183,0.461,纯LQR平衡
20.879,179.539,0.000,158.335,0.000,0.163,-2.183,0.461,纯LQR平衡
20.899,179.517,-4.800,158.335,0.000,1.031,-2.183,0.483,纯LQR平衡
20.919,179.539,0.000,158.291,0.000,0.163,-2.183,0.461,纯LQR平衡
20.939,179.539,0.000,158.247,0.000,0.163,-2.182,0.461,纯LQR平衡
20.959,179.539,0.000,157.961,-72.600,0.163,11.028,0.461,纯LQR平衡
20.979,179.539,0.000,158.027,-10.800,0.163,-0.214,0.461,纯LQR平衡
20.999,179.517,-5.400,158.071,0.000,1.138,-2.180,0.483,纯LQR平衡
21.019,179.539,4.800,158.049,0.000,-0.697,-2.179,0.461,纯LQR平衡
21.039,179.539,0.000,158.049,-4.800,0.163,-1.306,0.461,纯LQR平衡
21.059,179.539,0.000,158.027,0.000,0.163,-2.179,0.461,纯LQR平衡
21.080,179.539,0.000,158.005,0.000,0.163,-2.179,0.461,纯LQR平衡
21.099,179.539,0.000,158.027,4.800,0.163,-3.052,0.461,纯LQR平衡
21.119,179.539,0.000,158.027,0.000,0.163,-2.179,0.461,纯LQR平衡
21.139,179.539,0.000,158.027,0.000,0.163,-2.179,0.461,纯LQR平衡
21.159,179.539,-4.800,158.027,0.000,1.023,-2.179,0.461,纯LQR平衡
21.180,179.539,4.800,158.005,0.000,-0.697,-2.179,0.461,纯LQR平衡
21.200,179.539,0.000,158.027,0.000,0.163,-2.179,0.461,纯LQR平衡
21.220,179.539,-4.800,158.005,0.000,1.023,-2.179,0.461,纯LQR平衡
21.240,179.539,0.000,157.961,-4.800,0.163,-1.305,0.461,纯LQR平衡
21.260,179.539,-4.800,157.939,0.000,1.023,-2.178,0.461,纯LQR平衡
21.280,179.539,0.000,157.939,0.000,0.163,-2.178,0.461,纯LQR平衡
21.300,179.539,4.800,157.939,0.000,-0.697,-2.178,0.461,纯LQR平衡
21.320,179.539,0.000,157.939,0.000,0.163,-2.178,0.461,纯LQR平衡
21.340,179.539,0.000,157.939,0.000,0.163,-2.178,0.461,纯LQR平衡
21.360,179.539,0.000,157.939,0.000,0.163,-2.178,0.461,纯LQR平衡
21.380,179.539,0.000,157.961,4.800,0.163,-3.051,0.461,纯LQR平衡
21.400,179.539,0.000,157.961,0.000,0.163,-2.178,0.461,纯LQR平衡
21.420,179.539,0.000,157.961,0.000,0.163,-2.178,0.461,纯LQR平衡
21.440,179.539,0.000,157.983,0.000,0.163,-2.178,0.461,纯LQR平衡
21.460,179.539,0.000,157.983,4.800,0.163,-3.051,0.461,纯LQR平衡
21.480,179.539,0.000,157.983,0.000,0.163,-2.178,0.461,纯LQR平衡
21.500,179.539,0.000,157.983,0.000,0.163,-2.178,0.461,纯LQR平衡
21.520,179.539,4.800,157.983,0.000,-0.697,-2.178,0.461,纯LQR平衡
21.540,179.539,0.000,157.983,0.000,0.163,-2.178,0.461,纯LQR平衡
21.560,179.539,-5.400,157.961,4.800,1.131,-3.051,0.461,纯LQR平衡
21.580,179.539,0.000,157.939,0.000,0.163,-2.178,0.461,纯LQR平衡
21.600,179.539,-5.400,157.917,0.000,1.131,-2.177,0.461,纯LQR平衡
21.620,179.539,0.000,157.896,-5.400,0.163,-1.195,0.461,纯LQR平衡
21.640,179.539,0.000,157.874,0.000,0.163,-2.177,0.461,纯LQR平衡
21.660,179.539,0.000,157.852,0.000,0.163,-2.176,0.461,纯LQR平衡
21.679,179.539,0.000,157.786,-10.200,0.163,-0.320,0.461,纯LQR平衡
21.699,179.539,0.000,157.698,-10.200,0.163,-0.319,0.461,纯LQR平衡
21.719,179.539,0.000,157.632,0.000,0.163,-2.173,0.461,纯LQR平衡
21.739,179.539,0.000,157.544,-0.600,0.163,-2.063,0.461,纯LQR平衡
21.759,179.539,0.000,156.951,-92.400,0.163,14.644,0.461,纯LQR平衡
21.779,179.539,0.000,155.830,0.000,0.163,-2.149,0.461,纯LQR平衡
21.799,179.539,0.000,155.808,-5.400,0.163,-1.166,0.461,纯LQR平衡
21.819,179.539,0.000,155.786,0.000,0.163,-2.148,0.461,纯LQR平衡
21.839,179.539,0.000,155.786,0.000,0.163,-2.148,0.461,纯LQR平衡
21.859,179.539,0.000,155.764,-4.800,0.163,-1.275,0.461,纯LQR平衡
21.879,179.539,0.000,155.764,0.000,0.163,-2.148,0.461,纯LQR平衡
21.899,179.539,0.000,155.764,0.000,0.163,-2.148,0.461,纯LQR平衡
21.919,179.561,0.000,155.742,0.000,0.155,-2.147,0.439,纯LQR平衡
21.939,179.539,0.000,155.742,0.000,0.163,-2.147,0.461,纯LQR平衡
21.959,179.539,-4.800,155.742,0.000,1.023,-2.147,0.461,纯LQR平衡
21.979,179.539,0.000,155.742,0.000,0.163,-2.147,0.461,纯LQR平衡
22.000,179.539,0.000,155.742,0.000,0.163,-2.147,0.461,纯LQR平衡
22.020,179.539,0.000,155.742,0.000,0.163,-2.147,0.461,纯LQR平衡
22.040,179.539,0.000,155.720,0.000,0.163,-2.147,0.461,纯LQR平衡
22.060,179.539,0.000,155.742,0.000,0.163,-2.147,0.461,纯LQR平衡
22.080,179.539,0.000,155.764,0.000,0.163,-2.148,0.461,纯LQR平衡
22.100,179.539,0.000,155.764,0.000,0.163,-2.148,0.461,纯LQR平衡
22.120,179.517,0.000,155.786,0.000,0.171,-2.148,0.483,纯LQR平衡
22.140,179.517,0.000,155.808,0.000,0.171,-2.148,0.483,纯LQR平衡
22.159,179.517,0.000,155.940,0.000,0.171,-2.150,0.483,纯LQR平衡
22.180,179.539,0.000,156.094,1.200,0.163,-2.371,0.461,纯LQR平衡
22.200,179.539,0.000,156.335,0.600,0.163,-2.265,0.461,纯LQR平衡
22.220,179.561,0.000,156.687,39.600,0.155,-9.364,0.439,纯LQR平衡
22.240,179.561,-4.800,157.852,36.000,1.015,-8.725,0.439,纯LQR平衡
22.260,179.539,0.000,158.247,16.800,0.163,-5.238,0.461,纯LQR平衡
22.280,179.539,0.000,158.730,28.800,0.163,-7.428,0.461,纯LQR平衡
22.300,179.539,0.000,159.126,12.000,0.163,-4.377,0.461,纯LQR平衡
22.320,179.539,0.000,159.565,36.000,0.163,-8.749,0.461,纯LQR平衡
22.340,179.539,0.000,160.554,46.200,0.163,-10.618,0.461,纯LQR平衡
22.360,179.539,0.000,161.038,12.000,0.163,-4.403,0.461,纯LQR平衡
22.380,179.539,-5.400,161.125,0.600,1.131,-2.331,0.461,纯LQR平衡
22.400,179.561,0.000,161.235,10.200,0.155,-4.079,0.439,纯LQR平衡
22.420,179.561,0.000,161.499,21.600,0.155,-6.156,0.439,纯LQR平衡
22.440,179.561,0.000,162.422,73.800,0.155,-15.664,0.439,纯LQR平衡
22.460,179.561,0.000,163.125,6.000,0.155,-3.341,0.439,纯LQR平衡
22.480,179.561,10.200,163.301,10.200,-1.673,-4.107,0.439,纯LQR平衡
22.500,179.561,0.000,163.455,0.000,0.155,-2.254,0.439,纯LQR平衡
22.520,179.561,0.000,163.652,7.200,0.155,-3.566,0.439,纯LQR平衡
22.540,179.561,0.000,164.312,63.000,0.155,-13.726,0.439,纯LQR平衡
22.560,179.561,0.000,165.410,35.400,0.155,-8.720,0.439,纯LQR平衡
22.580,179.561,0.000,166.069,17.400,0.155,-5.455,0.439,纯LQR平衡
22.600,179.561,0.000,166.333,0.600,0.155,-2.403,0.439,纯LQR平衡
22.620,179.561,0.000,166.575,6.600,0.155,-3.497,0.439,纯LQR平衡
22.640,179.561,0.000,167.058,36.000,0.155,-8.852,0.439,纯LQR平衡
22.660,179.561,0.000,168.047,58.800,0.155,-13.013,0.439,纯LQR平衡
22.680,179.583,0.000,169.211,47.400,0.147,-10.955,0.417,纯LQR平衡
22.700,179.583,0.000,170.134,35.400,0.147,-8.785,0.417,纯LQR平衡
22.720,179.583,0.000,170.793,34.200,0.147,-8.576,0.417,纯LQR平衡
22.740,179.583,0.000,171.101,5.400,0.147,-3.341,0.417,纯LQR平衡
22.760,179.583,0.000,171.255,0.000,0.147,-2.361,0.417,纯LQR平衡
22.780,179.583,0.000,171.409,6.000,0.147,-3.455,0.417,纯LQR平衡
22.800,179.583,0.000,171.628,4.800,0.147,-3.240,0.417,纯LQR平衡
22.819,179.583,-5.400,171.694,0.000,1.115,-2.367,0.417,纯LQR平衡
22.839,179.583,0.000,171.672,0.000,0.147,-2.367,0.417,纯LQR平衡
22.859,179.583,0.000,171.584,-10.800,0.147,-0.401,0.417,纯LQR平衡
22.879,179.561,0.000,170.881,-54.600,0.155,7.576,0.439,纯LQR平衡
22.899,179.561,0.000,168.750,-158.400,0.155,26.487,0.439,纯LQR平衡
22.919,179.561,0.000,165.981,-93.000,0.155,14.629,0.439,纯LQR平衡
22.939,179.561,0.000,165.344,-5.400,0.155,-1.297,0.439,纯LQR平衡
22.959,179.561,0.000,165.190,-0.600,0.155,-2.169,0.439,纯LQR平衡
22.979,179.561,0.000,164.993,-16.800,0.155,0.781,0.439,纯LQR平衡
22.999,179.561,0.000,164.509,-35.400,0.155,4.171,0.439,纯LQR平衡
23.019,179.539,0.000,163.521,-47.400,0.163,6.368,0.461,纯LQR平衡
23.039,179.539,0.000,161.675,-123.600,0.163,20.255,0.461,纯LQR平衡
23.059,179.517,0.000,158.049,-186.600,0.171,31.765,0.483,纯LQR平衡
23.079,179.517,0.000,155.522,-74.400,0.171,11.390,0.483,纯LQR平衡
23.100,179.517,0.000,154.336,-87.600,0.171,13.807,0.483,纯LQR平衡
23.119,179.495,0.000,151.633,-160.800,0.178,27.160,0.505,纯LQR平衡
23.139,179.517,0.000,147.832,-176.400,0.171,30.050,0.483,纯LQR平衡
23.159,179.495,0.000,144.756,-136.200,0.178,22.780,0.505,纯LQR平衡
23.179,179.517,0.000,142.668,-88.800,0.171,14.186,0.483,纯LQR平衡
23.199,179.495,0.000,141.921,-12.000,0.178,0.226,0.505,纯LQR平衡
23.219,179.495,0.000,141.812,-10.800,0.178,0.009,0.505,纯LQR平衡
23.239,179.495,-4.800,141.746,0.000,1.039,-1.954,0.505,纯LQR平衡
23.259,179.473,-4.800,141.746,0.000,1.046,-1.954,0.527,纯LQR平衡
23.279,179.473,0.000,141.746,-5.400,0.186,-0.972,0.527,纯LQR平衡
23.299,179.473,0.000,141.658,-6.000,0.186,-0.862,0.527,纯LQR平衡
23.319,179.473,0.000,141.592,0.000,0.186,-1.952,0.527,纯LQR平衡
23.340,179.473,0.000,141.592,0.000,0.186,-1.952,0.527,纯LQR平衡
23.359,179.473,0.000,141.592,0.000,0.186,-1.952,0.527,纯LQR平衡
23.379,179.473,-4.800,141.570,0.000,1.046,-1.952,0.527,纯LQR平衡
23.399,179.473,0.000,141.614,10.800,0.186,-3.917,0.527,纯LQR平衡
23.419,179.473,0.000,141.724,4.800,0.186,-2.827,0.527,纯LQR平衡
23.439,179.473,0.000,141.965,12.000,0.186,-4.140,0.527,纯LQR平衡
23.459,179.473,0.000,142.976,80.400,0.186,-16.597,0.527,纯LQR平衡
23.479,179.451,0.000,144.294,49.200,0.194,-10.939,0.549,纯LQR平衡
23.499,179.451,0.000,144.778,22.200,0.194,-6.035,0.549,纯LQR平衡
23.519,179.495,0.000,145.107,6.000,0.178,-3.092,0.505,纯LQR平衡
23.539,179.517,0.000,145.107,0.000,0.171,-2.001,0.483,纯LQR平衡
23.559,179.517,0.000,145.085,0.000,0.171,-2.000,0.483,纯LQR平衡
23.579,179.517,0.000,145.085,0.600,0.171,-2.110,0.483,纯LQR平衡
23.599,179.517,0.000,145.085,0.000,0.171,-2.000,0.483,纯LQR平衡
23.619,179.517,0.000,145.085,0.000,0.171,-2.000,0.483,纯LQR平衡
23.639,179.517,0.000,145.085,0.000,0.171,-2.000,0.483,纯LQR平衡
23.659,179.517,0.000,145.085,-4.800,0.171,-1.127,0.483,纯LQR平衡
23.679,179.517,0.000,145.063,0.000,0.171,-2.000,0.483,纯LQR平衡
23.699,179.517,0.000,145.020,0.000,0.171,-2.000,0.483,纯LQR平衡
23.719,179.517,0.000,144.998,0.000,0.171,-1.999,0.483,纯LQR平衡
23.739,179.517,0.000,144.976,-4.800,0.171,-1.126,0.483,纯LQR平衡
23.759,179.517,-5.400,144.976,0.000,1.138,-1.999,0.483,纯LQR平衡
23.779,179.495,0.000,144.976,0.000,0.178,-1.999,0.505,纯LQR平衡
23.799,179.495,0.000,144.976,0.000,0.178,-1.999,0.505,纯LQR平衡
23.819,179.495,0.000,144.976,0.000,0.178,-1.999,0.505,纯LQR平衡
23.839,179.517,0.000,144.954,-5.400,0.171,-1.016,0.483,纯LQR平衡
23.859,179.517,0.000,144.954,0.000,0.171,-1.999,0.483,纯LQR平衡
23.879,179.517,0.000,144.954,0.000,0.171,-1.999,0.483,纯LQR平衡
23.899,179.539,0.000,144.954,0.000,0.163,-1.999,0.461,纯LQR平衡
23.919,179.539,0.000,144.954,0.000,0.163,-1.999,0.461,纯LQR平衡
23.939,179.692,0.000,144.954,0.000,0.109,-1.999,0.308,纯LQR平衡
23.959,179.648,0.000,144.954,0.000,0.124,-1.999,0.352,纯LQR平衡
23.979,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
23.999,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
24.019,179.648,0.000,144.932,0.000,0.124,-1.998,0.352,纯LQR平衡
24.039,179.670,0.000,144.932,5.400,0.116,-2.981,0.330,纯LQR平衡
24.059,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
24.079,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
24.099,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
24.119,179.670,0.000,144.932,0.000,0.116,-1.998,0.330,纯LQR平衡
24.140,179.648,0.000,144.910,0.000,0.124,-1.998,0.352,纯LQR平衡
24.159,179.648,-4.800,144.910,0.000,0.984,-1.998,0.352,纯LQR平衡
24.179,179.670,0.000,144.910,0.000,0.116,-1.998,0.330,纯LQR平衡
24.199,179.714,4.800,144.910,0.000,-0.759,-1.998,0.286,纯LQR平衡
24.219,179.714,0.000,144.910,0.000,0.101,-1.998,0.286,纯LQR平衡
24.239,179.758,0.000,144.910,0.000,0.085,-1.998,0.242,纯LQR平衡
24.259,179.758,5.400,144.888,-0.600,-0.882,-1.889,0.242,纯LQR平衡
24.279,179.758,0.000,144.910,0.000,0.085,-1.998,0.242,纯LQR平衡
24.299,179.780,0.000,144.888,0.000,0.078,-1.998,0.220,纯LQR平衡
24.319,179.802,0.000,144.910,0.000,0.070,-1.998,0.198,纯LQR平衡
24.339,179.780,0.000,144.888,0.000,0.078,-1.998,0.220,纯LQR平衡
24.359,179.802,0.000,144.888,0.000,0.070,-1.998,0.198,纯LQR平衡
24.379,179.824,0.000,144.888,0.000,0.062,-1.998,0.176,纯LQR平衡
24.399,179.912,10.200,144.888,0.000,-1.797,-1.998,0.088,纯LQR平衡
24.419,180.000,10.800,144.888,0.000,-1.935,-1.998,0.000,纯LQR平衡
24.439,180.066,0.600,144.888,0.000,-0.131,-1.998,0.066,纯LQR平衡
24.459,180.242,12.000,144.888,-4.800,-2.236,-1.125,0.242,纯LQR平衡
24.479,181.406,44.400,144.888,0.000,-8.453,-1.998,1.406,纯LQR平衡
24.499,181.582,16.200,144.888,0.000,-3.462,-1.998,1.582,纯LQR平衡
24.519,181.692,0.000,144.866,0.000,-0.597,-1.997,1.692,纯LQR平衡
24.539,181.670,0.000,144.866,0.000,-0.589,-1.997,1.670,纯LQR平衡
24.559,181.648,0.000,144.866,-4.800,-0.582,-1.124,1.648,纯LQR平衡
24.579,181.626,0.000,144.866,0.000,-0.574,-1.997,1.626,纯LQR平衡
24.599,181.604,0.000,144.866,0.000,-0.566,-1.997,1.604,纯LQR平衡
24.620,181.450,-1.200,144.866,0.000,-0.297,-1.997,1.450,纯LQR平衡
24.639,181.165,-18.600,144.866,0.000,2.922,-1.997,1.165,纯LQR平衡
24.659,179.758,-42.000,144.844,0.000,7.612,-1.997,0.242,纯LQR平衡
24.679,179.670,0.000,144.844,0.000,0.116,-1.997,0.330,纯LQR平衡
24.699,179.626,-4.800,144.844,0.000,0.992,-1.997,0.374,纯LQR平衡
24.719,179.539,0.000,144.844,0.000,0.163,-1.997,0.461,纯LQR平衡
24.739,179.517,0.000,144.844,-4.800,0.171,-1.124,0.483,纯LQR平衡
24.759,179.517,0.000,144.844,-4.800,0.171,-1.124,0.483,纯LQR平衡
24.779,179.517,0.000,144.844,0.000,0.171,-1.997,0.483,纯LQR平衡
24.799,179.583,10.200,144.844,0.000,-1.680,-1.997,0.417,纯LQR平衡
24.819,179.626,0.000,144.844,0.000,0.132,-1.997,0.374,纯LQR平衡
24.839,179.626,0.000,144.844,0.000,0.132,-1.997,0.374,纯LQR平衡
24.860,179.626,-5.400,144.822,4.200,1.100,-2.761,0.374,纯LQR平衡
24.879,179.670,0.000,144.822,0.000,0.116,-1.997,0.330,纯LQR平衡
24.899,179.692,0.000,144.822,0.000,0.109,-1.997,0.308,纯LQR平衡
24.919,179.714,0.000,144.822,0.000,0.101,-1.997,0.286,纯LQR平衡
24.939,179.714,0.000,144.822,0.000,0.101,-1.997,0.286,纯LQR平衡
24.959,179.714,0.000,144.800,0.000,0.101,-1.997,0.286,纯LQR平衡
24.979,179.692,0.000,144.822,0.000,0.109,-1.997,0.308,纯LQR平衡
24.999,179.670,0.000,144.800,5.400,0.116,-2.979,0.330,纯LQR平衡
25.019,179.670,0.000,144.800,0.000,0.116,-1.997,0.330,纯LQR平衡
25.039,179.670,0.000,144.800,0.000,0.116,-1.997,0.330,纯LQR平衡
25.059,179.692,0.000,144.800,0.000,0.109,-1.997,0.308,纯LQR平衡
25.079,179.736,0.000,144.800,0.000,0.093,-1.997,0.264,纯LQR平衡
25.099,179.780,0.000,144.800,0.000,0.078,-1.997,0.220,纯LQR平衡
25.119,179.802,0.000,144.800,0.000,0.070,-1.997,0.198,纯LQR平衡
25.139,179.802,0.000,144.778,-5.400,0.070,-1.014,0.198,纯LQR平衡
25.159,179.802,5.400,144.778,-4.800,-0.898,-1.123,0.198,纯LQR平衡
25.179,179.780,0.000,144.778,0.000,0.078,-1.996,0.220,纯LQR平衡
25.199,179.802,0.000,144.778,0.000,0.070,-1.996,0.198,纯LQR平衡
25.219,179.780,0.000,144.778,0.000,0.078,-1.996,0.220,纯LQR平衡
25.239,179.780,0.000,144.778,0.000,0.078,-1.996,0.220,纯LQR平衡
25.259,179.780,0.000,144.778,0.000,0.078,-1.996,0.220,纯LQR平衡
25.279,179.824,5.400,144.778,0.000,-0.906,-1.996,0.176,纯LQR平衡
25.299,179.890,4.800,144.778,-4.800,-0.821,-1.123,0.110,纯LQR平衡
25.319,179.978,0.600,144.756,0.000,-0.100,-1.996,0.022,纯LQR平衡
25.339,180.066,0.600,144.778,0.000,-0.131,-1.996,0.066,纯LQR平衡
25.359,180.417,48.600,144.778,0.000,-8.857,-1.996,0.417,纯LQR平衡
25.379,183.889,160.800,144.756,0.000,-30.188,-1.996,3.889,纯LQR平衡
25.399,185.845,48.000,144.756,5.400,-10.665,-2.978,5.845,纯LQR平衡
25.419,186.240,34.200,144.756,-10.200,-8.331,-0.140,6.240,纯LQR平衡
25.439,187.053,60.000,144.756,0.000,-13.242,-1.996,7.053,纯LQR平衡
25.459,187.888,24.600,144.756,0.000,-7.193,-1.996,7.888,纯LQR平衡
25.479,188.899,66.600,144.756,4.800,-15.076,-2.869,8.899,纯LQR平衡
25.499,190.547,88.800,144.756,0.000,-19.636,-1.996,10.547,纯LQR平衡
25.519,192.239,78.000,144.756,0.000,-18.298,-1.996,12.239,纯LQR平衡
25.539,193.206,34.200,144.756,5.400,-10.790,-2.978,13.206,纯LQR平衡
25.559,193.689,44.400,144.734,0.000,-12.789,-1.996,13.689,纯LQR平衡
25.579,194.458,36.000,144.734,0.000,-11.555,-1.996,14.458,纯LQR平衡
25.599,194.700,0.000,144.734,0.000,-5.189,-1.996,14.700,纯LQR平衡
25.619,194.788,10.800,144.734,-4.800,-7.155,-1.122,14.788,纯LQR平衡
