时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),误差(°),能量(J),阶段,是否平衡
21.980,117.158,555.000,71.895,121.200,500.000,500.000,62.842,-0.004,STM32风格起摆,0
22.000,102.810,-730.800,58.184,-309.600,500.000,500.000,77.190,-0.002,STM32风格起摆,0
22.020,121.794,1851.000,75.630,1599.000,500.000,500.000,58.206,0.015,STM32风格起摆,0
22.040,169.673,2671.800,118.389,2508.000,500.000,500.000,10.327,0.037,STM32风格起摆,0
22.060,224.846,2882.400,171.167,2763.000,-500.000,-500.000,44.846,0.045,STM32风格起摆,0
22.080,277.427,1728.600,222.407,1715.400,500.000,500.000,97.427,0.015,STM32风格起摆,0
22.100,275.669,-311.400,222.715,211.200,500.000,500.000,95.669,-0.003,STM32风格起摆,0
22.120,298.630,2014.200,246.511,1863.600,500.000,500.000,118.630,0.023,STM32风格起摆,0
22.140,347.014,2530.800,294.016,2677.800,500.000,500.000,167.014,0.040,STM32风格起摆,0
22.160,42.539,2917.200,350.640,2849.400,480.000,500.000,137.461,0.052,STM32风格起摆,0
22.180,100.371,2831.400,48.889,2954.400,500.000,500.000,79.629,0.045,STM32风格起摆,0
22.200,159.324,3007.800,107.556,2939.400,500.000,500.000,20.676,0.049,STM32风格起摆,0
22.220,218.254,2909.400,166.970,2938.200,-500.000,-500.000,38.254,0.046,STM32风格起摆,0
22.240,272.087,1784.400,221.484,1857.000,500.000,500.000,92.087,0.016,STM32风格起摆,0
22.260,268.879,-314.400,223.879,286.200,500.000,500.000,88.879,-0.004,STM32风格起摆,0
22.280,291.292,2025.600,248.599,1919.400,500.000,500.000,111.292,0.023,STM32风格起摆,0
22.300,341.125,2650.200,297.114,2679.600,500.000,500.000,161.125,0.044,STM32风格起摆,0
22.320,36.804,2816.400,353.474,2874.600,500.000,500.000,143.196,0.049,STM32风格起摆,0
22.340,94.878,2880.000,51.460,2886.600,500.000,500.000,85.122,0.048,STM32风格起摆,0
22.360,154.578,3085.200,109.644,2922.600,500.000,500.000,25.422,0.052,STM32风格起摆,0
22.380,214.431,2875.200,169.629,2983.200,-500.000,-500.000,34.431,0.044,STM32风格起摆,0
22.400,268.308,1866.000,223.901,1832.400,500.000,500.000,88.308,0.018,STM32风格起摆,0
22.420,265.408,-159.000,224.539,142.800,500.000,500.000,85.408,-0.004,STM32风格起摆,0
22.440,289.490,2059.800,248.005,1842.600,500.000,500.000,109.490,0.024,STM32风格起摆,0
22.460,338.533,2665.800,294.895,2649.600,500.000,500.000,158.533,0.044,STM32风格起摆,0
22.480,34.146,2802.000,350.947,2852.400,500.000,500.000,145.854,0.049,STM32风格起摆,0
22.500,92.109,2917.800,48.999,2929.200,500.000,500.000,87.891,0.049,STM32风格起摆,0
22.520,151.567,3017.400,107.446,2952.600,500.000,500.000,28.433,0.049,STM32风格起摆,0
22.540,211.465,2976.600,167.476,2991.600,-500.000,-500.000,31.465,0.048,STM32风格起摆,0
22.560,265.122,1847.400,221.375,1800.600,500.000,500.000,85.122,0.017,STM32风格起摆,0
22.580,263.254,-126.600,222.451,198.600,500.000,500.000,83.254,-0.005,STM32风格起摆,0
22.600,287.622,2006.400,246.423,1867.200,500.000,500.000,107.622,0.022,STM32风格起摆,0
22.620,336.401,2676.000,293.423,2657.400,500.000,500.000,156.401,0.045,STM32风格起摆,0
22.640,32.520,2896.800,350.266,2981.400,480.000,500.000,147.480,0.052,STM32风格起摆,0
22.660,90.791,2855.400,49.021,2967.600,500.000,500.000,89.209,0.047,STM32风格起摆,0
22.680,149.568,3064.200,108.391,2920.200,500.000,500.000,30.432,0.051,STM32风格起摆,0
22.701,209.707,2949.000,168.772,3003.000,-500.000,-500.000,29.707,0.047,STM32风格起摆,0
22.721,264.507,1987.800,225.505,1875.600,500.000,500.000,84.507,0.020,STM32风格起摆,0
22.740,261.650,-501.600,224.407,-316.800,500.000,500.000,81.650,-0.003,STM32风格起摆,0
22.760,284.458,2151.600,249.082,2028.000,500.000,500.000,104.458,0.026,STM32风格起摆,0
22.780,334.775,2710.800,299.619,2763.000,500.000,500.000,154.775,0.046,STM32风格起摆,0
22.800,31.157,2867.400,357.188,2898.600,480.000,500.000,148.843,0.051,STM32风格起摆,0
22.820,89.451,2922.600,55.481,2888.400,500.000,500.000,90.549,0.049,STM32风格起摆,0
22.840,147.700,3062.400,115.466,3047.400,500.000,500.000,32.300,0.051,STM32风格起摆,0
22.860,207.048,2933.400,174.573,2980.800,-500.000,-500.000,27.048,0.046,STM32风格起摆,0
22.880,260.991,1707.600,227.747,1786.800,500.000,500.000,80.991,0.014,STM32风格起摆,0
22.901,259.629,-309.000,223.879,-324.000,500.000,500.000,79.629,-0.004,STM32风格起摆,0
22.921,284.194,2169.600,247.874,2032.800,500.000,500.000,104.194,0.026,STM32风格起摆,0
22.941,334.204,2701.800,297.224,2691.000,500.000,500.000,154.204,0.045,STM32风格起摆,0
22.961,30.344,2895.600,353.958,2987.400,480.000,500.000,149.656,0.052,STM32风格起摆,0
22.980,88.374,2885.400,51.877,2885.400,500.000,500.000,91.626,0.048,STM32风格起摆,0
23.000,146.799,3005.400,110.303,2937.600,500.000,500.000,33.201,0.049,STM32风格起摆,0
23.020,206.235,3000.600,169.409,2960.400,-500.000,-500.000,26.235,0.049,STM32风格起摆,0
23.040,260.244,1744.200,223.022,1846.200,500.000,500.000,80.244,0.014,STM32风格起摆,0
23.060,257.278,-527.400,219.968,-132.600,500.000,500.000,77.278,-0.003,STM32风格起摆,0
23.080,279.426,1993.800,245.303,1996.800,500.000,500.000,99.426,0.021,STM32风格起摆,0
23.100,329.436,2746.800,294.873,2722.200,500.000,500.000,149.436,0.047,STM32风格起摆,0
23.120,25.356,2925.000,351.255,2875.200,480.000,500.000,154.644,0.053,STM32风格起摆,0
23.140,83.430,2865.600,49.307,2987.400,500.000,500.000,96.570,0.048,STM32风格起摆,0
23.160,141.460,2927.400,107.512,2906.400,500.000,500.000,38.540,0.046,STM32风格起摆,0
23.180,201.270,2928.600,166.531,2956.800,-500.000,-500.000,21.270,0.046,STM32风格起摆,0
23.200,254.443,1773.600,219.661,1540.800,500.000,500.000,74.443,0.014,STM32风格起摆,0
23.220,249.939,-282.600,217.595,46.200,500.000,500.000,69.939,-0.005,STM32风格起摆,0
23.240,273.516,2001.600,243.018,1985.400,500.000,500.000,93.516,0.021,STM32风格起摆,0
23.260,323.240,2751.000,291.335,2737.200,500.000,500.000,143.240,0.047,STM32风格起摆,0
23.279,19.380,2738.400,347.629,2825.400,500.000,500.000,160.620,0.047,STM32风格起摆,0
23.300,77.520,2955.600,45.747,2945.400,400.000,480.000,102.480,0.052,STM32风格起摆,0
23.320,135.549,2837.400,103.997,2894.400,500.000,500.000,44.451,0.043,STM32风格起摆,0
23.340,189.426,2754.600,162.004,3007.200,-500.000,-500.000,9.426,0.039,STM32风格起摆,0
23.360,240.293,1683.600,215.376,1741.800,500.000,500.000,60.293,0.012,STM32风格起摆,0
23.380,234.954,-315.000,213.860,-126.600,-500.000,-500.000,54.954,-0.006,STM32风格起摆,0
23.400,252.883,816.600,230.669,431.400,500.000,500.000,72.883,-0.001,STM32风格起摆,0
23.420,241.743,-502.200,216.936,-266.400,500.000,500.000,61.743,-0.004,STM32风格起摆,0
23.440,264.287,1954.200,239.656,1881.000,500.000,500.000,84.287,0.019,STM32风格起摆,0
23.460,313.154,2689.800,286.282,2589.600,500.000,500.000,133.154,0.044,STM32风格起摆,0
23.480,9.360,2824.800,341.895,2866.800,500.000,500.000,170.640,0.050,STM32风格起摆,0
23.500,67.368,2989.800,40.562,2937.000,400.000,480.000,112.632,0.054,STM32风格起摆,0
23.520,125.574,2777.400,98.372,2922.000,500.000,500.000,54.426,0.042,STM32风格起摆,0
23.540,180.044,2797.800,156.489,2935.200,-12.854,-15.425,0.044,0.041,STM32风格起摆,0
23.560,231.987,1823.400,210.256,1971.000,-500.000,-500.000,51.987,0.014,STM32风格起摆,0
23.580,248.115,-302.400,225.901,-305.400,500.000,500.000,68.115,-0.005,STM32风格起摆,0
23.600,227.527,-739.200,210.278,-326.400,-500.000,-500.000,47.527,-0.003,STM32风格起摆,0
23.620,243.809,892.800,227.285,601.200,500.000,500.000,63.809,-0.001,STM32风格起摆,0
23.640,231.482,-564.000,214.958,-439.800,-500.000,-500.000,51.482,-0.005,STM32风格起摆,0
23.659,247.280,739.800,231.306,626.400,500.000,500.000,67.280,-0.002,STM32风格起摆,0
23.680,234.404,-648.600,218.123,-304.800,-500.000,-500.000,54.404,-0.004,STM32风格起摆,0
23.700,249.851,714.600,234.602,402.000,500.000,500.000,69.851,-0.002,STM32风格起摆,0
23.720,235.503,-738.000,219.023,-360.000,-500.000,-500.000,55.503,-0.003,STM32风格起摆,0
23.740,249.587,682.200,234.998,599.400,500.000,500.000,69.587,-0.003,STM32风格起摆,0
23.760,235.481,-749.400,219.441,-562.200,-500.000,-500.000,55.481,-0.003,STM32风格起摆,0
23.780,247.148,485.400,235.107,613.200,500.000,500.000,67.148,-0.004,STM32风格起摆,0
23.800,231.724,-541.200,221.440,-379.200,-500.000,-500.000,51.724,-0.005,STM32风格起摆,0
23.820,246.643,579.600,238.865,718.200,500.000,500.000,66.643,-0.004,STM32风格起摆,0
23.840,232.185,-534.000,227.285,-504.600,-500.000,-500.000,52.185,-0.005,STM32风格起摆,0
23.860,246.401,654.600,242.578,571.200,500.000,500.000,66.401,-0.003,STM32风格起摆,0
23.880,233.877,-455.400,227.681,-569.400,-500.000,-500.000,53.877,-0.005,STM32风格起摆,0
23.900,248.950,576.000,242.556,565.200,500.000,500.000,68.950,-0.004,STM32风格起摆,0
23.920,235.283,-583.200,227.900,-545.400,-500.000,-500.000,55.283,-0.004,STM32风格起摆,0
23.940,249.060,576.000,240.864,332.400,500.000,500.000,69.060,-0.004,STM32风格起摆,0
23.960,235.811,-805.800,225.681,-565.800,-500.000,-500.000,55.811,-0.002,STM32风格起摆,0
23.989,242.732,-876.000,236.162,-801.600,-500.000,-500.000,62.732,-0.001,STM32风格起摆,0
24.005,214.277,-2304.600,208.542,-2187.000,-500.000,-500.000,34.277,0.026,STM32风格起摆,0
24.020,174.946,-2775.600,170.947,-2613.000,500.000,500.000,5.054,0.040,STM32风格起摆,0
24.040,125.244,-1710.600,121.509,-1910.400,500.000,500.000,54.756,0.012,STM32风格起摆,0
24.060,135.088,1729.200,130.737,1611.600,500.000,500.000,44.912,0.012,STM32风格起摆,0
24.080,182.703,2651.400,173.958,2433.000,-500.000,-500.000,2.703,0.036,STM32风格起摆,0
24.100,231.548,1431.600,221.726,1578.000,-500.000,-500.000,51.548,0.006,STM32风格起摆,0
24.120,220.935,-1760.400,211.509,-1633.800,-500.000,-500.000,40.935,0.012,STM32风格起摆,0
24.140,173.298,-2654.400,166.750,-2553.000,500.000,500.000,6.702,0.036,STM32风格起摆,0
24.160,123.464,-1462.200,118.477,-1600.200,500.000,500.000,56.536,0.007,STM32风格起摆,0
24.180,135.615,1895.400,131.440,1749.600,500.000,500.000,44.385,0.015,STM32风格起摆,0
24.200,184.153,2644.800,176.067,2464.200,-500.000,-500.000,4.153,0.036,STM32风格起摆,0
24.219,232.207,1375.800,222.759,1569.000,-500.000,-500.000,52.207,0.005,STM32风格起摆,0
24.240,219.814,-1878.000,209.993,-1705.200,-500.000,-500.000,39.814,0.015,STM32风格起摆,0
24.260,171.716,-2673.000,165.432,-2553.600,500.000,500.000,8.284,0.037,STM32风格起摆,0
24.280,121.311,-1498.800,116.367,-1536.000,500.000,500.000,58.689,0.008,STM32风格起摆,0
24.299,132.781,1665.600,128.254,1790.400,500.000,500.000,47.219,0.010,STM32风格起摆,0
24.320,181.011,2698.200,173.232,2506.800,-295.642,-354.771,1.011,0.037,STM32风格起摆,0
24.340,229.878,1363.800,220.583,1556.400,-500.000,-500.000,49.878,0.005,STM32风格起摆,0
24.360,228.472,-1163.400,214.915,-1235.400,-500.000,-500.000,48.472,0.002,STM32风格起摆,0
24.380,189.272,-2289.600,175.891,-2359.800,-500.000,-500.000,9.272,0.025,STM32风格起摆,0
24.400,135.659,-2848.800,122.498,-2860.800,500.000,500.000,44.341,0.044,STM32风格起摆,0
24.420,85.232,-1521.600,71.455,-1413.600,500.000,500.000,94.768,0.011,STM32风格起摆,0
24.440,98.240,1679.400,85.825,1801.200,500.000,500.000,81.760,0.013,STM32风格起摆,0
24.460,146.140,2727.600,133.594,2664.000,500.000,500.000,33.860,0.039,STM32风格起摆,0
24.480,202.632,2862.000,188.701,2786.400,-500.000,-500.000,22.632,0.043,STM32风格起摆,0
24.500,253.718,1537.200,241.106,1686.600,500.000,500.000,73.718,0.010,STM32风格起摆,0
24.520,248.708,52.200,238.206,199.200,500.000,500.000,68.708,-0.006,STM32风格起摆,0
24.540,273.779,1825.200,263.298,1953.600,500.000,500.000,93.779,0.017,STM32风格起摆,0
24.560,322.581,2820.000,315.022,2685.000,500.000,500.000,142.581,0.049,STM32风格起摆,0
24.580,19.863,2727.600,12.129,2931.000,500.000,500.000,160.137,0.046,STM32风格起摆,0
24.600,78.442,2977.200,69.829,2851.800,400.000,480.000,101.558,0.052,STM32风格起摆,0
24.620,136.406,2784.000,130.627,2981.400,500.000,500.000,43.594,0.041,STM32风格起摆,0
24.640,190.415,2745.000,186.812,2918.400,-500.000,-500.000,10.415,0.039,STM32风格起摆,0
24.659,239.568,1490.400,239.810,1678.200,-500.000,-500.000,59.568,0.008,STM32风格起摆,0
24.680,225.483,-1640.400,227.395,-1629.000,-500.000,-500.000,45.483,0.010,STM32风格起摆,0
24.700,178.748,-2662.800,183.669,-2490.600,366.339,439.607,1.252,0.036,STM32风格起摆,0
24.720,127.771,-1376.400,135.813,-1171.200,500.000,500.000,52.229,0.005,STM32风格起摆,0
24.740,135.417,1176.000,147.393,1308.600,500.000,500.000,44.583,0.002,STM32风格起摆,0
24.760,174.287,2501.400,189.250,2605.200,500.000,500.000,5.713,0.031,STM32风格起摆,0
24.780,227.988,2912.400,244.050,2858.400,-500.000,-500.000,47.988,0.046,STM32风格起摆,0
24.801,279.448,1498.200,296.411,1483.800,500.000,500.000,99.448,0.011,STM32风格起摆,0
24.820,273.384,324.000,291.006,39.000,500.000,500.000,93.384,-0.003,STM32风格起摆,0
24.840,302.849,1957.200,317.615,1954.200,500.000,500.000,122.849,0.022,STM32风格起摆,0
24.860,348.772,2566.800,4.373,2706.000,500.000,500.000,168.772,0.041,STM32风格起摆,0
24.880,44.385,2991.000,61.326,2807.400,480.000,500.000,135.615,0.055,STM32风格起摆,0
24.900,103.096,2872.800,119.861,2956.800,500.000,500.000,76.904,0.047,STM32风格起摆,0
24.920,162.048,2956.200,179.451,2899.800,500.000,500.000,17.952,0.047,STM32风格起摆,0
24.940,221.001,2946.600,238.733,2998.800,-500.000,-500.000,41.001,0.047,STM32风格起摆,0
24.959,273.582,1509.600,292.126,1631.400,500.000,500.000,93.582,0.010,STM32风格起摆,0
24.980,266.309,417.600,287.732,403.800,500.000,500.000,86.309,-0.003,STM32风格起摆,0
25.000,297.598,2063.400,319.307,2135.400,500.000,500.000,117.598,0.024,STM32风格起摆,0
25.020,343.586,2546.400,7.559,2622.000,500.000,500.000,163.586,0.040,STM32风格起摆,0
25.039,38.870,2932.800,63.699,2900.400,480.000,500.000,141.130,0.053,STM32风格起摆,0
25.060,97.954,2908.800,123.508,2976.000,500.000,500.000,82.046,0.048,STM32风格起摆,0
25.080,157.083,3085.800,183.274,2838.000,500.000,500.000,22.917,0.052,STM32风格起摆,0
25.100,216.101,2958.000,242.336,2971.200,-500.000,-500.000,36.101,0.047,STM32风格起摆,0
25.120,268.242,1455.600,296.301,1771.200,500.000,500.000,88.242,0.009,STM32风格起摆,0
25.140,261.958,409.200,293.093,199.800,500.000,500.000,81.958,-0.004,STM32风格起摆,0
25.160,293.203,1981.200,323.635,2092.200,500.000,500.000,113.203,0.022,STM32风格起摆,0
25.180,339.412,2559.600,11.030,2643.000,500.000,500.000,159.412,0.041,STM32风格起摆,0
25.200,34.189,2789.400,67.500,2880.000,500.000,500.000,145.811,0.048,STM32风格起摆,0
25.220,93.318,3032.400,126.650,2936.400,400.000,480.000,86.682,0.053,STM32风格起摆,0
25.240,152.007,2691.600,185.427,2881.800,500.000,500.000,27.993,0.038,STM32风格起摆,0
25.260,206.213,2821.800,243.984,2956.800,-500.000,-500.000,26.213,0.042,STM32风格起摆,0
25.280,255.234,1363.800,296.807,1509.000,500.000,500.000,75.234,0.006,STM32风格起摆,0
25.300,246.995,358.800,294.192,375.000,500.000,500.000,66.995,-0.005,STM32风格起摆,0
25.320,279.031,1951.800,322.625,1968.600,500.000,500.000,99.031,0.020,STM32风格起摆,0
25.340,325.283,2575.800,9.888,2742.600,500.000,500.000,145.283,0.041,STM32风格起摆,0
25.360,20.127,2725.800,66.621,2904.000,500.000,500.000,159.873,0.046,STM32风格起摆,0
25.380,79.365,2990.400,125.442,3088.800,400.000,480.000,100.635,0.053,STM32风格起摆,0
25.400,137.791,2796.000,184.570,2875.800,500.000,500.000,42.209,0.042,STM32风格起摆,0
25.420,191.909,2727.000,243.215,2956.200,-500.000,-500.000,11.909,0.038,STM32风格起摆,0
25.440,242.139,1614.600,295.928,1578.600,500.000,500.000,62.139,0.010,STM32风格起摆,0
25.460,234.668,104.400,291.270,125.400,-500.000,-500.000,54.668,-0.006,STM32风格起摆,0
25.480,255.938,96.000,310.649,154.200,500.000,500.000,75.938,-0.005,STM32风格起摆,0
25.500,235.701,-247.800,297.795,241.800,-500.000,-500.000,55.701,-0.006,STM32风格起摆,0
25.520,255.981,106.200,315.483,-43.800,500.000,500.000,75.981,-0.005,STM32风格起摆,0
25.540,234.426,-474.600,299.355,-116.400,-500.000,-500.000,54.426,-0.005,STM32风格起摆,0
25.560,253.301,122.400,316.187,145.800,500.000,500.000,73.301,-0.005,STM32风格起摆,0
25.580,232.009,-147.000,299.795,-169.800,-500.000,-500.000,52.009,-0.007,STM32风格起摆,0
25.600,252.795,165.000,314.275,-47.400,500.000,500.000,72.795,-0.005,STM32风格起摆,0
25.620,233.965,-123.000,297.905,7.200,-500.000,-500.000,53.965,-0.006,STM32风格起摆,0
25.640,256.882,399.000,312.253,193.200,500.000,500.000,76.882,-0.004,STM32风格起摆,0
25.660,239.941,-69.600,298.015,-192.600,-500.000,-500.000,59.941,-0.006,STM32风格起摆,0
25.680,258.003,99.600,309.375,-61.800,500.000,500.000,78.003,-0.005,STM32风格起摆,0
25.700,242.864,-133.800,295.554,-1.200,500.000,500.000,62.864,-0.006,STM32风格起摆,0
25.720,264.507,1749.000,317.812,1910.400,500.000,500.000,84.507,0.015,STM32风格起摆,0
25.740,311.990,2682.600,4.724,2637.600,500.000,500.000,131.990,0.044,STM32风格起摆,0
25.760,8.328,2786.400,59.150,2791.800,500.000,500.000,171.672,0.049,STM32风格起摆,0
25.780,66.357,2991.000,117.224,3032.400,400.000,480.000,113.643,0.054,STM32风格起摆,0
25.800,124.409,2842.800,176.770,2874.000,500.000,500.000,55.591,0.044,STM32风格起摆,0
25.820,179.033,2859.000,235.481,2924.400,282.788,339.346,0.967,0.043,STM32风格起摆,0
25.840,233.086,2398.800,293.796,2754.000,-500.000,-500.000,53.086,0.029,STM32风格起摆,0
25.860,270.527,649.200,336.226,995.400,500.000,500.000,90.527,-0.001,STM32风格起摆,0
25.880,258.992,-216.600,328.228,54.000,500.000,500.000,78.992,-0.005,STM32风格起摆,0
25.900,282.678,1956.000,353.408,2041.200,500.000,500.000,102.678,0.021,STM32风格起摆,0
25.920,332.754,2769.000,42.539,2690.400,500.000,500.000,152.754,0.048,STM32风格起摆,0
25.940,29.685,2988.000,98.372,3028.200,480.000,500.000,150.315,0.055,STM32风格起摆,0
25.960,88.000,2851.200,157.566,3013.200,500.000,500.000,92.000,0.047,STM32风格起摆,0
25.980,146.228,2979.000,217.024,3033.600,500.000,500.000,33.772,0.048,STM32风格起摆,0
26.000,205.510,2980.800,277.449,3007.800,-500.000,-500.000,25.510,0.048,STM32风格起摆,0
26.020,258.530,1615.800,330.820,1561.800,-500.000,-500.000,78.530,0.011,STM32风格起摆,0
26.040,247.324,-1707.000,317.439,-1704.600,-500.000,-500.000,67.324,0.013,STM32风格起摆,0
26.060,199.863,-2744.400,272.549,-2686.200,-500.000,-500.000,19.863,0.039,STM32风格起摆,0
26.079,143.350,-2968.200,216.562,-2794.200,500.000,500.000,36.650,0.048,STM32风格起摆,0
26.100,91.384,-1472.400,166.135,-1290.000,-500.000,-500.000,88.616,0.009,STM32风格起摆,0
26.120,95.098,142.200,170.420,-13.800,-500.000,-500.000,84.902,-0.004,STM32风格起摆,0
26.140,72.334,-2080.200,146.074,-1831.800,-500.000,-500.000,107.666,0.024,STM32风格起摆,0
26.160,23.906,-2597.400,95.911,-2745.000,-500.000,-500.000,156.094,0.042,STM32风格起摆,0
26.180,327.898,-2908.800,38.650,-2943.600,-480.000,-500.000,147.898,0.052,STM32风格起摆,0
26.200,269.692,-2906.400,340.400,-2856.000,-500.000,-500.000,89.692,0.049,STM32风格起摆,0
26.220,212.212,-2953.800,280.415,-3001.200,-500.000,-500.000,32.212,0.047,STM32风格起摆,0
26.240,152.908,-3022.200,221.111,-2964.000,500.000,500.000,27.092,0.049,STM32风格起摆,0
26.260,99.734,-1606.200,168.311,-1622.400,-500.000,-500.000,80.266,0.011,STM32风格起摆,0
26.280,103.931,150.600,169.827,-118.200,-500.000,-500.000,76.069,-0.005,STM32风格起摆,0
26.300,80.684,-1975.200,144.163,-2126.400,-500.000,-500.000,99.316,0.021,STM32风格起摆,0
26.320,31.553,-2652.600,91.846,-2751.600,-500.000,-500.000,148.447,0.044,STM32风格起摆,0
26.341,336.313,-2809.200,35.332,-2940.000,-500.000,-500.000,156.313,0.049,STM32风格起摆,0
26.360,277.625,-2983.800,336.885,-2951.400,-400.000,-480.000,97.625,0.052,STM32风格起摆,0
26.380,220.012,-2643.000,277.339,-2989.800,-500.000,-500.000,40.012,0.037,STM32风格起摆,0
26.400,167.146,-2758.200,219.529,-2825.400,500.000,500.000,12.854,0.040,STM32风格起摆,0
26.420,116.367,-1701.600,170.046,-1549.800,-500.000,-500.000,63.633,0.012,STM32风格起摆,0
